"Home","Car","Debt","Income","Amount"
"Yes","No",0,135891,679454.095641365
"No","Yes",0,126250,252482.11165962
"No","Yes",0,150515,301011.878314536
"Yes","Yes",0,36328,363273.044804641
"Yes","No",0,66620,333092.587765186
"Yes","No",0,61760,308798.03719713
"Yes","No",0,171586,857923.448114904
"Yes","No",1e+05,161910,809530.455921815
"Yes","Yes",1e+05,179753,1697551.79316232
"Yes","No",1e+05,62495,312472.626602834
"No","No",1e+05,67185,2577.79519730723
"Yes","No",1e+05,80486,402425.338879407
"No","Yes",0,178112,356220.904144821
"Yes","Yes",0,193696,1936961.67587552
"Yes","Yes",1e+05,87038,770372.609391306
"Yes","No",1e+05,148145,740735.067100008
"No","No",1e+05,132270,3640.70145973792
"No","Yes",1e+05,199872,399746.033159234
"Yes","Yes",0,28338,283399.519531067
"Yes","Yes",1e+05,102405,924069.644908883
"No","Yes",1e+05,68930,137879.636066628
"No","No",1e+05,173499,4176.35998520946
"No","No",0,126894,3568.8901039623
"Yes","No",0,37097,185482.645538595
"No","Yes",1e+05,43949,87906.6336006842
"No","No",0,163325,4041.86659857312
"Yes","No",0,63799,319007.107918132
"No","Yes",0,49627,99270.4280667428
"Yes","No",0,28428,142127.496330461
"No","Yes",0,185183,370375.101252062
"Yes","Yes",0,38114,381140.863895855
"Yes","No",1e+05,135267,676323.484416958
"No","No",1e+05,150088,3860.29465945307
"Yes","Yes",1e+05,95946,859477.703802319
"Yes","No",1e+05,45650,228241.583712406
"No","No",1e+05,132647,3642.80491905982
"No","No",1e+05,81815,2853.39156024551
"Yes","No",1e+05,186033,930172.245709703
"No","Yes",0,173898,347783.863538519
"No","Yes",0,90263,180532.13917502
"No","No",0,25935,1610.87107733548
"Yes","Yes",0,60094,600942.577241731
"Yes","No",0,47821,239089.861380981
"No","No",1e+05,179507,4247.64985621907
"No","No",1e+05,180390,4242.18874797766
"No","No",0,163841,4051.42210776496
"No","No",1e+05,54605,2360.08905245114
"No","No",0,81140,2862.93551961155
"Yes","Yes",1e+05,57255,472543.988680308
"Yes","Yes",1e+05,83331,733315.376884622
"No","Yes",1e+05,176236,352464.389894708
"No","Yes",1e+05,147464,294922.733125413
"Yes","No",0,42350,211747.176118341
"No","Yes",0,152965,305928.098156297
"Yes","Yes",1e+05,107495,974954.021622991
"Yes","No",0,119986,599906.418861857
"Yes","Yes",0,84125,841254.330728488
"Yes","Yes",1e+05,112401,1024016.31233008
"Yes","Yes",1e+05,80829,708307.86173789
"Yes","No",0,91208,456037.735804147
"No","Yes",1e+05,189902,379806.809875638
"No","No",1e+05,22926,1516.45842075129
"No","Yes",1e+05,176867,353725.733953059
"Yes","Yes",1e+05,92910,829097.495325843
"No","Yes",1e+05,67920,135862.257833137
"Yes","No",1e+05,122864,614335.014592557
"Yes","No",0,68771,343865.487429456
"Yes","Yes",0,61643,616434.886512804
"No","Yes",0,68295,136587.506776513
"Yes","No",0,46520,232601.493077614
"Yes","Yes",1e+05,100150,901490.945884381
"Yes","No",0,89590,447949.756097607
"Yes","Yes",0,21057,210573.946639675
"Yes","Yes",1e+05,113948,1039495.95512063
"No","No",0,196267,4440.07416936273
"Yes","No",1e+05,173170,865850.799638938
"No","Yes",0,161045,322098.530721886
"Yes","No",1e+05,138597,692991.800591838
"Yes","Yes",1e+05,160422,1504230.6119083
"Yes","No",0,26054,130265.004321226
"No","No",0,80076,2819.20173521227
"Yes","Yes",1e+05,193885,1838859.15824226
"No","No",0,71049,2677.03850642173
"No","No",0,91788,3023.43689747364
"No","Yes",0,178294,356587.216059637
"No","Yes",0,100877,201756.889875475
"No","Yes",1e+05,41363,82730.1543900128
"Yes","No",0,21141,105697.966307001
"No","Yes",0,117691,235391.602816349
"No","Yes",0,32604,65214.6525060319
"Yes","Yes",0,102474,1024732.50729025
"No","Yes",0,157516,315033.398186801
"No","Yes",1e+05,159409,318811.100792482
"Yes","Yes",0,160868,1608680.08936223
"Yes","Yes",0,147574,1475736.70217833
"Yes","Yes",0,25751,257490.855243775
"Yes","Yes",0,176139,1761385.15887481
"No","No",1e+05,77957,2797.1422496513
"Yes","No",0,48237,241195.737057715
"No","No",1e+05,87564,2969.55898507033
"Yes","No",1e+05,174978,874880.554006976
"No","Yes",0,195862,391714.194409204
"No","Yes",0,121178,242347.32877007
"Yes","Yes",0,100089,1000889.67136257
"No","No",0,176520,4186.71431335195
"Yes","Yes",1e+05,47484,374841.093667997
"No","No",0,80371,2833.70761579056
"No","No",0,113645,3375.58373883719
"No","Yes",0,119046,238091.753002343
"No","No",0,57181,2400.77574062566
"No","Yes",1e+05,104949,209884.725104133
"No","Yes",1e+05,90321,180648.330156451
"No","No",0,63836,2535.50593328516
"No","Yes",1e+05,82644,165296.416104449
"No","No",1e+05,112669,3371.50015114029
"Yes","Yes",1e+05,98116,881160.622639746
"Yes","No",1e+05,122507,612530.163929878
"No","No",1e+05,73453,2720.78606959583
"No","No",1e+05,36206,1890.27935609692
"No","No",0,67478,2599.11443712809
"No","Yes",1e+05,35424,70840.1298030286
"No","Yes",0,169996,339986.155337233
"Yes","No",0,116169,580843.04719547
"No","No",1e+05,57686,2419.07821753917
"No","No",1e+05,164789,4056.99534332172
"No","Yes",1e+05,146877,293745.195873766
"Yes","No",0,53585,267922.749932072
"No","No",1e+05,197397,4451.76714817433
"No","Yes",1e+05,115531,231072.107607692
"No","Yes",0,42583,85176.8919764235
"Yes","Yes",0,198050,1980506.24274348
"Yes","Yes",0,69777,697760.136848698
"No","Yes",0,108984,217980.028636632
"Yes","Yes",0,107753,1077541.47760022
"No","No",1e+05,177277,4194.49352432239
"Yes","No",0,180494,902460.808136376
"Yes","No",0,162966,814815.764077015
"Yes","No",0,179502,897512.1883823
"No","Yes",1e+05,191303,382614.134048311
"No","No",0,111986,3363.31236488093
"Yes","Yes",1e+05,197671,1876710.36798434
"Yes","No",0,149061,745301.688289374
"No","No",1e+05,174975,4207.85352090221
"Yes","Yes",1e+05,21648,116480.84445245
"No","Yes",1e+05,64133,128249.638184318
"No","No",0,80333,2837.91322790359
"Yes","No",1e+05,105512,527555.744585196
"No","Yes",0,194276,388555.22479022
"No","Yes",0,67924,135849.221831864
"No","Yes",0,124988,249969.844856438
"No","No",1e+05,41809,2053.47456167578
"No","No",0,108489,3294.46899039998
"Yes","Yes",1e+05,132748,1227480.57033434
"No","Yes",0,109918,219836.893303741
"No","Yes",0,20162,40330.3989094913
"No","Yes",1e+05,182483,364994.029670143
"No","No",0,147779,3840.19813353384
"Yes","Yes",1e+05,126562,1165634.50197201
"Yes","No",0,77228,386135.81584634
"No","Yes",0,142090,284178.519560495
"No","Yes",1e+05,61806,123626.991208892
"Yes","Yes",0,119610,1196093.15317043
"No","No",0,131509,3641.19956589819
"No","Yes",0,118676,237353.879342468
"No","No",0,47548,2184.38283179191
"No","Yes",0,86446,172889.33219614
"No","No",1e+05,195785,4423.79729100219
"Yes","No",0,87076,435385.543714139
"Yes","No",0,97732,488666.484053204
"No","Yes",1e+05,45054,90123.2096456746
"Yes","Yes",1e+05,98158,881584.094692466
"No","Yes",1e+05,33495,66990.0654211996
"Yes","No",0,144889,724455.04367036
"Yes","No",0,126417,632084.961601118
"Yes","No",0,26030,130146.208886376
"Yes","No",1e+05,79285,396415.985276265
"No","No",0,156754,3945.11074853756
"No","No",1e+05,161112,4004.33374235632
"Yes","No",1e+05,53790,268946.30449905
"No","Yes",1e+05,103385,206759.11266255
"No","Yes",0,93306,186602.753780898
"Yes","Yes",0,20667,206675.007097934
"No","No",0,86589,2957.35428823592
"No","Yes",0,112275,224553.145089129
"Yes","Yes",1e+05,21162,111640.517347788
"Yes","Yes",0,193758,1937576.7935395
"No","No",0,39706,2004.65122988789
"No","Yes",0,86181,172359.658240928
"No","Yes",0,104698,209404.493292779
"Yes","Yes",1e+05,186527,1765289.2377334
"Yes","No",1e+05,160128,800635.766762234
"Yes","Yes",1e+05,99930,899308.609637655
"No","No",0,124318,3517.96823670622
"No","No",0,104422,3242.31060478012
"No","Yes",0,95469,190945.035174343
"Yes","Yes",0,141832,1418335.97962281
"Yes","Yes",1e+05,181390,1713882.44072369
"No","No",0,55643,2359.16222801633
"Yes","No",1e+05,95423,477110.70259817
"Yes","Yes",1e+05,142713,1327140.00110628
"No","No",0,119717,3467.0483212554
"No","No",0,135658,3673.09811819174
"No","Yes",0,22450,44904.6069230658
"Yes","Yes",0,114001,1140027.85549514
"Yes","Yes",1e+05,133334,1233351.07505129
"Yes","No",1e+05,75708,378557.244451704
"No","Yes",0,125771,251535.444998302
"No","Yes",0,47997,95992.0785534643
"Yes","No",0,122134,610660.599240121
"Yes","No",1e+05,199478,997384.729591755
"Yes","No",1e+05,73983,369908.073920114
"No","No",0,66673,2591.19196804835
"Yes","Yes",1e+05,26479,164806.168216009
"Yes","Yes",1e+05,171829,1618305.71019255
"No","Yes",0,69018,138039.097936873
"No","Yes",1e+05,21370,42743.1598884065
"Yes","Yes",0,186248,1862475.65308604
"Yes","No",0,123925,619614.22432914
"No","No",1e+05,120923,3493.84696116432
"No","Yes",1e+05,126709,253415.619609184
"Yes","No",1e+05,130977,654878.273735415
"No","Yes",0,82075,164175.553391636
"No","Yes",1e+05,123314,246603.430807773
"Yes","No",1e+05,155161,775810.288045211
"No","No",1e+05,39453,1972.29549924957
"Yes","Yes",1e+05,112419,1024199.82185263
"Yes","Yes",1e+05,181809,1718097.07737238
"No","No",1e+05,92189,3033.90268112839
"No","Yes",1e+05,41866,83740.8730791412
"No","No",1e+05,144942,3815.6254874029
"Yes","Yes",1e+05,82404,724037.053130886
"Yes","No",1e+05,59864,299307.685104481
"Yes","Yes",1e+05,191892,1818920.11028421
"Yes","No",0,151469,757327.971765317
"Yes","No",0,37801,189014.32420055
"No","Yes",0,123052,246111.760994087
"No","No",1e+05,161291,4017.29748583992
"Yes","Yes",0,26059,260601.424158242
"Yes","No",1e+05,46258,231294.139242129
"Yes","Yes",0,100983,1009829.75597799
"Yes","No",0,47650,238244.899242689
"No","No",0,36444,1900.28339342853
"Yes","Yes",1e+05,97298,872982.330084532
"Yes","No",0,97371,486864.122829834
"No","No",0,165939,4056.0676657405
"Yes","Yes",0,65183,651821.907210415
"No","No",1e+05,42432,2050.72826403979
"Yes","Yes",1e+05,154449,1444493.55250988
"Yes","Yes",0,146228,1462275.20588995
"No","No",0,78207,2804.51753768142
"Yes","Yes",0,58893,588935.008128946
"No","No",0,71014,2643.58867147771
"No","Yes",0,55303,110602.721349729
"Yes","Yes",0,173706,1737067.39391857
"No","No",0,82057,2854.1842658764
"Yes","Yes",0,41155,411546.297448001
"No","Yes",1e+05,183524,367060.051015839
"Yes","Yes",0,29504,295037.367282332
"Yes","Yes",1e+05,88374,783753.668683209
"No","Yes",0,119593,239173.001308269
"No","Yes",0,147267,294540.182348791
"No","Yes",0,84039,168094.868639331
"No","Yes",1e+05,53541,107086.597478037
"Yes","No",0,55812,279069.399618647
"No","No",0,141851,3772.10490582993
"No","Yes",1e+05,39020,78023.885851331
"No","No",1e+05,142997,3790.82866446701
"No","Yes",1e+05,193304,386612.450191501
"Yes","Yes",0,99689,996881.596779617
"Yes","Yes",1e+05,182216,1722152.72724804
"Yes","Yes",0,43224,432229.52186341
"No","Yes",0,169668,339328.302303316
"No","Yes",1e+05,150508,301020.343832126
"Yes","No",0,156249,781248.159341085
"Yes","Yes",0,82121,821195.919315713
"No","No",0,36127,1902.22944051129
"Yes","No",1e+05,118376,591868.540412202
"No","No",1e+05,34612,1859.21397467931
"No","Yes",1e+05,159503,319019.702161319
"Yes","Yes",1e+05,32568,225675.884456223
"No","No",0,118182,3452.47791171656
"No","No",1e+05,26700,1632.39228328198
"No","No",0,86517,2954.16857233119
"Yes","Yes",1e+05,170425,1604246.29269007
"No","No",1e+05,97766,3130.67851092318
"No","No",0,46430,2147.51662113662
"No","No",0,89175,2972.88581049063
"Yes","No",0,168126,840630.58372414
"No","No",1e+05,151011,3877.70677258461
"No","Yes",1e+05,24817,49620.5865283469
"No","No",0,174836,4185.49357419732
"No","No",0,88433,2985.84905393535
"No","No",1e+05,85618,2937.8993165077
"No","Yes",0,195287,390570.752764086
"No","Yes",0,120507,241005.413179165
"Yes","No",1e+05,103075,515383.108920775
"No","Yes",1e+05,89530,179053.445179402
"Yes","Yes",0,75394,753928.79301499
"No","Yes",1e+05,166103,332194.445996838
"No","No",0,64255,2546.65090531135
"Yes","No",0,55032,275141.356643097
"No","Yes",0,101078,202160.46656628
"No","Yes",0,149565,299116.638611062
"No","No",0,199603,4465.53850807762
"No","Yes",1e+05,144077,288176.403764338
"No","Yes",1e+05,82569,165134.650363364
"Yes","Yes",1e+05,48007,380062.229082706
"Yes","Yes",1e+05,163215,1532162.1253271
"Yes","Yes",0,100897,1008968.48661996
"Yes","Yes",0,25960,259583.333075298
"No","Yes",1e+05,126129,252266.302353127
"No","No",1e+05,46459,2153.62438032223
"Yes","Yes",1e+05,175566,1655648.74994843
"No","No",1e+05,38329,1969.77086680587
"No","No",1e+05,122247,3490.91542679913
"No","No",0,32421,1801.75896842491
"No","Yes",0,185326,370647.842372166
"No","Yes",0,136842,273678.797357733
"Yes","Yes",1e+05,39630,296290.90252691
"No","No",1e+05,146865,3823.26677158332
"No","No",1e+05,59692,2438.12049660389
"Yes","No",0,75656,378283.298637058
"No","No",1e+05,23318,1537.52026875501
"Yes","No",1e+05,50782,253914.662717207
"Yes","No",0,140354,701760.929044769
"No","No",0,162822,4039.86782213688
"Yes","No",1e+05,153560,767810.545064122
"No","No",0,133193,3652.63637542291
"Yes","No",0,35866,179320.723762902
"No","Yes",1e+05,198739,397484.157140531
"Yes","No",1e+05,104159,520780.541315805
"No","No",1e+05,87794,2959.41702271678
"No","No",1e+05,57020,2391.45182830676
"No","Yes",0,24914,49848.0988973389
"No","No",0,126571,3557.1126926028
"Yes","No",0,144874,724353.806245701
"No","Yes",1e+05,143387,286768.387418308
"No","Yes",1e+05,173339,346662.602020873
"Yes","No",1e+05,168317,841585.826841459
"No","No",0,83474,2890.08805230627
"No","Yes",1e+05,65659,131319.112300897
"Yes","No",0,135315,676564.184788495
"No","No",0,47834,2182.0888108188
"No","Yes",1e+05,104184,208371.503918573
"No","No",1e+05,120016,3483.56876960506
"Yes","Yes",1e+05,155490,1454903.56750187
"No","Yes",0,87765,175535.043323009
"Yes","Yes",1e+05,116466,1064653.28744921
"No","No",1e+05,124679,3517.98861098357
"Yes","No",1e+05,110922,554621.952613756
"Yes","No",0,22884,114428.327834932
"No","Yes",0,111471,222949.396611388
"Yes","Yes",1e+05,69984,599849.579156216
"Yes","Yes",1e+05,78156,681556.541099105
"No","Yes",1e+05,176713,353437.689598713
"No","No",0,147911,3840.92893425229
"Yes","No",1e+05,48833,244168.050074684
"Yes","Yes",1e+05,36418,264173.402280657
"Yes","Yes",1e+05,75764,657646.78587188
"Yes","No",1e+05,55380,276886.867274312
"No","No",0,142719,3800.17935219494
"No","Yes",1e+05,104495,208987.886720107
"Yes","No",0,62482,312412.841656002
"Yes","Yes",0,41319,413195.72259757
"No","No",0,86731,2963.77272016432
"Yes","Yes",0,184769,1847696.78221748
"Yes","Yes",0,193375,1933730.04743115
"Yes","Yes",0,56091,560916.091225647
"No","Yes",0,147871,295732.789087623
"No","No",0,79606,2818.02769348811
"Yes","No",1e+05,64955,324770.702569683
"Yes","No",1e+05,144028,720132.091098402
"Yes","Yes",1e+05,31948,219474.067983207
"Yes","Yes",1e+05,29520,195199.777308629
"Yes","No",0,57172,285851.468621582
"No","No",0,88123,2962.01483469825
"Yes","No",1e+05,180588,902945.133763585
"Yes","No",1e+05,20149,100749.542025847
"No","Yes",1e+05,150361,300722.876884528
"Yes","Yes",0,179055,1790554.67552603
"Yes","No",0,157178,785891.542037538
"Yes","No",0,153777,768867.894159376
"No","Yes",0,67387,134760.086562557
"No","Yes",0,156357,312708.156913896
"Yes","No",1e+05,51152,255769.448473731
"Yes","Yes",1e+05,22083,120819.611156071
"Yes","Yes",0,128128,1281282.52749289
"No","Yes",1e+05,125889,251786.058870591
"Yes","Yes",1e+05,64688,546875.412927748
"No","Yes",1e+05,41474,82938.6644284288
"No","No",0,136560,3694.85655411306
"No","Yes",0,82750,165506.340467019
"Yes","Yes",1e+05,108075,980766.156762204
"No","No",0,186797,4315.10382761847
"No","Yes",0,165055,330111.957750441
"No","No",0,108537,3296.17205141777
"No","Yes",0,175452,350897.382303824
"Yes","Yes",1e+05,142946,1329454.22170396
"No","No",1e+05,61583,2462.82849381767
"No","No",1e+05,20620,1428.59614362008
"No","No",0,128328,3590.33174168511
"No","Yes",0,40688,81381.5929728925
"Yes","No",1e+05,188787,943939.619443664
"Yes","Yes",0,112125,1121250.39472402
"No","No",0,177950,4220.41975871363
"Yes","Yes",1e+05,137216,1272158.3456888
"Yes","Yes",1e+05,83465,734650.99756513
"No","Yes",1e+05,45657,91292.8395956767
"No","Yes",0,125112,250223.582966979
"Yes","Yes",0,99630,996308.52138853
"No","No",1e+05,28942,1696.841775036
"No","No",0,49335,2211.53978961402
"Yes","No",1e+05,123111,615568.370049411
"No","Yes",0,128219,256420.123834778
"No","Yes",0,173469,346940.025408098
"Yes","No",1e+05,84126,420629.895260903
"Yes","Yes",1e+05,147624,1376251.12421866
"Yes","No",1e+05,42370,211856.317452347
"Yes","Yes",0,141118,1411172.18150453
"Yes","No",1e+05,62105,310503.866112403
"Yes","No",1e+05,189199,945994.607301228
"No","Yes",0,157039,314054.535791197
"Yes","Yes",0,59467,594675.276164601
"No","Yes",0,41181,82358.7425363699
"Yes","No",0,153373,766858.753005918
"Yes","Yes",0,79936,799373.733167281
"Yes","Yes",1e+05,115435,1054354.80765839
"Yes","Yes",0,143424,1434232.02110547
"No","No",0,143044,3784.4868803144
"No","No",1e+05,44598,2111.34019592444
"Yes","Yes",0,37913,379129.710330986
"No","Yes",1e+05,196914,393840.111716625
"Yes","Yes",0,190491,1904899.92646735
"No","No",0,187482,4326.94197127545
"Yes","Yes",1e+05,70240,602413.286779522
"Yes","No",0,149012,745071.785992362
"Yes","Yes",0,35182,351808.520891253
"No","Yes",0,44210,88432.7159524339
"Yes","Yes",1e+05,75796,657944.469416002
"Yes","No",1e+05,54593,272952.022711545
"Yes","Yes",1e+05,109950,999486.882071171
"No","Yes",0,137735,275453.24907516
"No","No",1e+05,84436,2907.20213936608
"No","Yes",0,189516,379023.425564671
"Yes","Yes",1e+05,63196,531958.45357333
"No","Yes",0,51253,102513.975106561
"Yes","No",0,180816,904086.821363406
"Yes","No",0,172321,861614.485081313
"No","No",0,151952,3888.47291676345
"Yes","No",1e+05,184063,920315.464923767
"No","Yes",0,115725,231442.098442133
"No","No",1e+05,131570,3618.50789944798
"Yes","No",1e+05,120906,604529.693973593
"No","Yes",0,168000,336007.345748717
"Yes","Yes",0,69160,691619.185994569
"No","Yes",0,136974,273957.678389788
"No","No",0,39915,2014.24738565711
"No","Yes",1e+05,125124,250267.606487289
"No","Yes",1e+05,117154,234303.350614429
"Yes","Yes",1e+05,155073,1450730.15233883
"Yes","No",0,79034,395154.585808805
"Yes","Yes",0,21077,210772.406432029
"Yes","No",1e+05,95691,478453.735153995
"No","Yes",1e+05,20684,41364.2910643528
"Yes","Yes",1e+05,93579,835789.739815149
"No","No",0,33056,1833.73446920686
"Yes","No",1e+05,194632,973154.923347809
"No","No",1e+05,36941,1923.67996414395
"Yes","Yes",0,82083,820834.294051613
"No","No",1e+05,76652,2756.14298269818
"No","No",0,142353,3764.95410260032
"Yes","Yes",1e+05,52897,428966.59110784
"Yes","No",0,194591,972955.311983693
"Yes","Yes",1e+05,117817,1078188.61821613
"Yes","Yes",0,131478,1314777.79706453
"No","No",0,175904,4185.69443657572
"Yes","No",1e+05,67986,339947.113746549
"No","No",0,58109,2407.37762722813
"Yes","Yes",1e+05,122568,1125690.10771584
"Yes","No",0,73450,367256.007061927
"Yes","No",1e+05,48133,240653.025372068
"Yes","No",0,153406,767015.550575668
"No","No",1e+05,76989,2774.13042095784
"No","No",1e+05,98968,3142.99106709818
"Yes","No",1e+05,149857,749287.985246117
"No","Yes",0,106289,212565.817727857
"No","Yes",0,35126,70252.9337796464
"Yes","No",1e+05,170662,853320.303347171
"No","Yes",0,30235,60469.5561479066
"No","Yes",0,197901,395810.05152909
"No","No",1e+05,56229,2368.8896665631
"No","No",0,69072,2624.67618758987
"No","Yes",0,178945,357884.861823425
"Yes","No",1e+05,49198,245992.961157747
"No","Yes",1e+05,54467,108939.229261068
"Yes","Yes",0,58611,586102.916636441
"Yes","Yes",1e+05,138999,1290003.01708654
"No","Yes",1e+05,38423,76842.8207710336
"No","No",1e+05,45513,2140.91009120863
"No","No",1e+05,168063,4097.65378333147
"No","Yes",0,169967,339954.941589206
"No","No",0,112026,3339.52875679788
"No","Yes",1e+05,198950,397904.583488314
"No","Yes",0,184651,369309.65820174
"Yes","Yes",1e+05,186615,1766140.74551022
"No","Yes",0,34925,69853.3949002604
"No","No",0,20050,1415.90024276402
"No","No",1e+05,148592,3839.73911909128
"Yes","No",1e+05,26372,131865.478731441
"No","Yes",0,76881,153783.766896763
"Yes","No",0,163376,816899.421604978
"No","Yes",1e+05,77096,154191.018575408
"No","No",1e+05,179049,4230.83424213228
"No","No",0,166227,4073.57323775915
"Yes","Yes",0,31235,312332.548333512
"Yes","No",0,117739,588706.010150475
"No","Yes",0,96015,192025.902058338
"Yes","Yes",1e+05,113239,1032394.96048748
"No","No",0,96910,3097.82884429728
"Yes","No",0,50463,252309.818879542
"Yes","No",0,142711,713545.637399754
"No","Yes",0,131940,263872.218281286
"Yes","Yes",1e+05,168806,1588047.62572945
"Yes","Yes",0,59499,594983.951213567
"Yes","Yes",1e+05,26975,169771.814733961
"Yes","No",1e+05,71778,358874.46792306
"Yes","Yes",1e+05,143151,1331493.64128554
"Yes","Yes",1e+05,158443,1484435.39135631
"No","Yes",1e+05,191951,383906.988277568
"No","Yes",0,149334,298662.286317433
"Yes","No",1e+05,62202,311004.945707283
"No","Yes",0,22065,44129.3016723371
"No","Yes",0,185868,371731.109172909
"Yes","No",0,108157,540786.179958418
"Yes","No",0,121569,607838.102385022
"No","No",0,145462,3800.89818451646
"No","Yes",1e+05,138279,276568.796790007
"Yes","No",1e+05,90424,452120.491422785
"No","No",1e+05,31698,1788.51620897208
"No","Yes",1e+05,157605,315208.518967382
"Yes","No",0,76472,382353.912602274
"Yes","No",0,127163,635815.626309818
"No","Yes",1e+05,38441,76888.1688813954
"No","Yes",1e+05,182680,365359.55863211
"No","No",1e+05,114692,3387.32630498981
"No","Yes",1e+05,96241,192477.701019144
"Yes","Yes",1e+05,24445,144466.404645746
"Yes","No",1e+05,68838,344207.523724224
"Yes","No",0,152694,763471.04713245
"Yes","Yes",1e+05,64535,545370.61646223
"Yes","No",1e+05,133111,665544.044396033
"No","No",1e+05,180267,4236.70189427105
"Yes","Yes",1e+05,131495,1214962.42330556
"No","No",1e+05,113351,3373.75856636265
"Yes","No",0,154430,772157.209271058
"Yes","No",1e+05,167692,838477.105153381
"No","Yes",1e+05,107099,214198.821403868
"Yes","No",1e+05,149841,749198.448900071
"No","No",0,171112,4148.14462715326
"Yes","No",0,173291,866457.986145084
"Yes","No",0,186524,932623.30895638
"Yes","No",1e+05,65341,326717.309443081
"No","Yes",0,132116,264229.324851022
"No","No",1e+05,78343,2792.94679994173
"Yes","No",0,192814,964086.159814854
"No","Yes",0,151740,303468.97715315
"No","Yes",1e+05,191890,383774.183286094
"Yes","Yes",1e+05,65597,555978.644320404
"Yes","No",1e+05,159231,796157.031953832
"No","No",0,38884,1981.31502549594
"No","Yes",0,99196,198393.259521141
"No","Yes",1e+05,159725,319467.826936694
"Yes","No",1e+05,145305,726528.586652061
"Yes","No",1e+05,95228,476130.566075898
"No","No",1e+05,49053,2226.82180883334
"Yes","Yes",1e+05,60700,506981.483794578
"No","Yes",1e+05,54497,108996.138215299
"No","Yes",1e+05,67176,134352.114517674
"Yes","Yes",1e+05,142546,1325454.7584858
"Yes","Yes",0,47085,470862.714657077
"No","Yes",0,99926,199836.691021582
"No","Yes",0,96864,193720.453841504
"No","Yes",0,108859,217728.544423904
"No","No",0,127679,3575.81483573524
"No","Yes",1e+05,196182,392363.459620249
"No","Yes",1e+05,119115,238226.925804818
"Yes","No",0,50063,250305.436450918
"No","Yes",0,188281,376557.961544355
"No","No",0,108164,3290.65609573545
"No","No",1e+05,119681,3447.75965554051
"No","No",1e+05,21624,1474.0623014124
"Yes","No",1e+05,109553,547758.07182555
"Yes","Yes",0,87029,870289.256662275
"Yes","No",1e+05,77330,386647.124942133
"No","Yes",1e+05,69274,138543.189924418
"No","Yes",1e+05,131791,263586.592111922
"Yes","Yes",1e+05,170685,1606873.94129363
"No","Yes",0,123578,247154.951805208
"Yes","Yes",0,161564,1615624.41342751
"No","No",0,172874,4159.15890261671
"Yes","No",1e+05,71519,357587.886715669
"No","No",1e+05,110826,3319.63111150635
"No","No",0,129987,3599.08666494178
"Yes","Yes",0,46534,465363.583939267
"Yes","Yes",1e+05,100999,909996.324050347
"No","Yes",1e+05,40800,81604.3537256012
"No","No",0,73080,2716.39675804789
"No","Yes",1e+05,84555,169127.469072506
"No","No",0,122056,3504.78471584105
"No","Yes",0,67455,134916.705751496
"No","Yes",0,82097,164187.028104936
"No","Yes",0,82644,165267.076511457
"No","No",0,169466,4135.34724191737
"Yes","Yes",0,113503,1135023.8686934
"No","Yes",0,163314,326637.580922592
"Yes","No",0,51111,255550.877061092
"No","Yes",1e+05,117218,234438.089997638
"No","Yes",0,169273,338541.449027262
"No","Yes",1e+05,161274,322522.757344498
"No","No",0,99164,3167.75856613204
"Yes","Yes",0,101393,1013930.25822385
"Yes","No",0,41109,205532.451552133
"Yes","No",0,29333,146661.037460967
"Yes","Yes",0,170041,1700415.2956585
"Yes","No",0,188485,942405.454325301
"No","No",0,102653,3216.98382827952
"Yes","Yes",0,104663,1046635.30185269
"Yes","Yes",0,166744,1667436.61949471
"Yes","No",1e+05,30015,150073.663606978
"Yes","No",1e+05,184849,924233.036471737
"Yes","Yes",1e+05,24803,148029.634191378
"No","Yes",1e+05,160643,321295.089689821
"Yes","No",1e+05,187336,936695.283102371
"No","Yes",1e+05,166580,333158.333667729
"Yes","Yes",0,130966,1309668.7208842
"Yes","No",0,133504,667497.085768339
"No","Yes",0,79909,159811.964966714
"Yes","Yes",0,159285,1592851.61525124
"Yes","Yes",0,60240,602408.472835576
"Yes","Yes",1e+05,70164,601627.596531795
"Yes","Yes",1e+05,192894,1828945.4460535
"No","No",1e+05,29294,1717.88430025018
"Yes","No",0,139450,697252.60157747
"Yes","Yes",1e+05,21623,116229.500158625
"No","Yes",0,96349,192703.844894362
"No","Yes",1e+05,112875,225755.692123365
"No","Yes",1e+05,51678,103355.176937338
"Yes","Yes",0,105852,1058516.06468555
"Yes","Yes",1e+05,25720,157202.817066164
"No","No",1e+05,136925,3677.23134637635
"Yes","No",1e+05,76362,381806.213404757
"No","No",1e+05,54962,2369.02678866788
"No","No",1e+05,45232,2112.9212554227
"No","No",0,103652,3215.77832510971
"Yes","No",0,187513,937581.184474774
"No","Yes",0,187372,374738.972101545
"No","No",1e+05,74692,2731.76986191827
"Yes","No",1e+05,63899,319484.009571432
"Yes","Yes",0,134641,1346417.50999611
"No","No",0,59431,2437.07954904692
"No","Yes",1e+05,107848,215689.042495204
"Yes","Yes",0,62758,627570.368711173
"No","No",0,158116,3972.54700926064
"No","No",0,24007,1546.0442186156
"No","Yes",0,151554,303099.324594762
"No","Yes",0,35073,70151.2687161064
"Yes","No",0,105264,526325.377173175
"Yes","Yes",0,175444,1754434.48014586
"Yes","Yes",1e+05,43015,330164.828440316
"Yes","No",1e+05,177242,886213.680775034
"No","Yes",0,34576,69145.5415203038
