"Home","Car","Debt","Income","Amount"
"No","Yes",0,115700,231395.591161548
"No","Yes",1e+05,134085,268170.089060731
"Yes","Yes",0,112589,1125888.69955605
"No","No",0,136650,3702.66969156454
"No","No",1e+05,81962,2882.89026757055
"No","No",0,87381,2969.81780121908
"No","No",0,159559,3992.84160011951
"Yes","Yes",1e+05,169595,1595938.13707248
"No","No",0,110846,3322.58172361816
"No","Yes",0,122851,245700.223031253
"Yes","No",0,69394,346968.582430919
"No","Yes",0,194562,389132.370459747
"No","Yes",0,20414,40821.0759956905
"Yes","Yes",1e+05,71191,611905.795644274
"No","Yes",1e+05,163930,327851.083006619
"Yes","Yes",0,77913,779134.213757605
"Yes","Yes",0,144824,1448225.46886388
"Yes","Yes",1e+05,107063,970616.219887166
"No","Yes",0,170118,340221.136674057
"No","No",0,199776,4454.46926104697
"No","No",1e+05,133087,3654.30670121931
"No","No",1e+05,174598,4176.35674508038
"No","Yes",1e+05,98917,197826.948448944
"Yes","No",1e+05,92990,464949.11116211
"Yes","Yes",1e+05,34507,245078.666440176
"No","Yes",1e+05,54415,108817.275346885
"Yes","No",1e+05,166191,830944.512472277
"No","Yes",0,21285,42551.8072569738
"Yes","Yes",0,92833,928346.032326494
"Yes","No",0,185567,927829.566567281
"Yes","Yes",0,54754,547537.899076556
"No","Yes",0,142735,285464.084900078
"Yes","No",1e+05,59570,297861.046769904
"No","Yes",1e+05,155293,310588.876948137
"No","Yes",1e+05,89643,179289.160834936
"Yes","Yes",0,41384,413840.531531602
"No","No",0,74727,2729.20895104476
"Yes","No",1e+05,136644,683218.583286404
"Yes","Yes",1e+05,182670,1726685.58143677
"No","Yes",0,117676,235367.814297841
"Yes","Yes",1e+05,39359,293595.725728382
"Yes","No",1e+05,108735,543689.689360382
"No","No",0,138233,3715.59993607282
"No","Yes",0,176827,353649.017487977
"No","No",0,28955,1710.18238866082
"Yes","Yes",0,58770,587703.849661582
"No","Yes",0,22727,45467.8927077304
"No","Yes",0,115062,230132.54069015
"No","Yes",0,89744,179484.022509783
"Yes","Yes",0,164499,1644994.74148357
"Yes","Yes",0,77817,778163.516499004
"No","No",1e+05,109735,3319.38176483822
"Yes","Yes",1e+05,116961,1069613.50150254
"No","No",1e+05,173115,4182.8877156263
"Yes","Yes",1e+05,177783,1677841.32608606
"No","Yes",0,133736,267460.828005138
"No","Yes",0,109093,218193.634422406
"No","No",0,140025,3727.44007017558
"Yes","No",0,52799,263994.085850272
"No","Yes",0,100359,200702.493437167
"Yes","Yes",1e+05,46014,360142.070089411
"Yes","No",0,152610,763047.345181737
"Yes","Yes",1e+05,179891,1698900.77628929
"No","Yes",1e+05,68609,137192.667570963
"Yes","No",1e+05,169333,846664.631498629
"No","Yes",1e+05,83204,166416.374914212
"No","No",1e+05,183746,4284.31971088963
"Yes","Yes",0,172973,1729730.00817594
"No","Yes",1e+05,181043,362083.261120184
"Yes","Yes",0,163928,1639283.94211795
"Yes","Yes",0,131964,1319642.49162137
"No","Yes",1e+05,161216,322430.438767091
"No","Yes",1e+05,169518,339041.534826245
"No","No",1e+05,92019,3042.14343537478
"No","No",0,121668,3480.87570166438
"Yes","No",1e+05,178644,893225.765232923
"Yes","Yes",1e+05,133630,1236296.0747407
"Yes","No",1e+05,26441,132203.220072986
"No","No",1e+05,180640,4236.44274882536
"No","No",0,180717,4250.87126875336
"No","Yes",0,144273,288529.613468329
"Yes","Yes",1e+05,156493,1464925.44790882
"No","Yes",0,79311,158627.520486972
"No","Yes",1e+05,122998,246000.317516359
"Yes","Yes",1e+05,81611,716075.993885989
"No","No",1e+05,143286,3790.58309161658
"Yes","No",0,115889,579448.396469639
"No","No",1e+05,135448,3683.63906264632
"Yes","Yes",0,187549,1875489.09752357
"Yes","Yes",0,26249,262495.731981311
"No","Yes",0,159379,318744.349827187
"Yes","Yes",0,49688,496879.501685279
"Yes","Yes",1e+05,104018,940175.029068957
"No","No",0,54519,2334.49683115144
"No","No",0,103145,3227.32905040103
"No","No",1e+05,167090,4101.80795546594
"Yes","Yes",0,175987,1759873.3894677
"Yes","No",1e+05,148541,742707.496275659
"Yes","Yes",1e+05,142160,1321610.98639166
"Yes","No",0,68184,340917.072098694
"Yes","No",1e+05,166338,831691.503589315
"No","No",1e+05,57996,2407.73244126143
"No","Yes",0,73051,146113.151433867
"Yes","No",1e+05,171072,855379.593525027
"No","No",0,59377,2436.29932810269
"No","No",1e+05,93979,3070.12460992463
"No","No",0,39753,2004.46233649375
"Yes","No",1e+05,20676,103367.520578166
"No","Yes",1e+05,194117,388238.413788247
"No","No",0,96005,3084.05768348754
"No","No",1e+05,194272,4386.33648366565
"Yes","Yes",0,170175,1701751.52580714
"Yes","Yes",1e+05,168381,1583805.06945663
"No","Yes",0,151280,302555.740603145
"No","Yes",0,155792,311580.816582624
"No","Yes",0,126146,252285.403945333
"Yes","Yes",0,129518,1295174.5060749
"Yes","Yes",1e+05,123929,1139294.00476068
"No","No",1e+05,157275,3976.89138164608
"No","Yes",1e+05,67685,135372.11751196
"Yes","Yes",1e+05,198830,1888296.72705181
"No","No",1e+05,141874,3770.77420867935
"Yes","No",0,78373,391889.840355404
"Yes","Yes",1e+05,39202,292026.914094537
"Yes","No",1e+05,94958,474804.644422651
"No","No",1e+05,46637,2161.85982535328
"Yes","Yes",1e+05,27599,175985.230326629
"Yes","No",1e+05,24674,123378.293527686
"No","No",0,135243,3670.41063537413
"Yes","No",1e+05,42437,212184.569870149
"Yes","Yes",0,158354,1583538.02129495
"Yes","Yes",0,168265,1682650.96959325
"Yes","Yes",0,30353,303526.103015669
"Yes","No",0,53693,268457.49635903
"No","Yes",1e+05,72690,145378.938571491
"No","Yes",1e+05,25567,51147.5620993633
"No","No",1e+05,165004,4048.294890609
"No","No",0,51452,2273.50249712274
"Yes","No",0,136260,681296.391999556
"No","Yes",1e+05,193001,385991.709416912
"Yes","No",1e+05,136870,684348.075710738
"Yes","Yes",1e+05,88800,788007.869644867
"No","Yes",0,151523,303050.133171742
"No","No",1e+05,173277,4147.79618720407
"Yes","No",1e+05,32566,162847.39283504
"Yes","No",0,92418,462087.836971103
"No","Yes",0,138578,277163.712291861
"Yes","Yes",1e+05,159956,1499569.41616187
"No","Yes",0,177353,354706.193378001
"No","No",1e+05,97267,3119.96692926098
"Yes","No",0,152439,762190.416869216
"Yes","No",0,115035,575169.06154265
"Yes","No",0,197514,987564.91465836
"No","Yes",1e+05,50952,101906.799498105
"Yes","Yes",0,138650,1386484.48070729
"No","No",0,72418,2691.794006185
"Yes","No",0,70016,350084.590249757
"No","No",0,32910,1804.83999189656
"No","No",1e+05,52345,2284.77195175373
"Yes","No",1e+05,97748,488736.985388773
"Yes","Yes",0,113789,1137885.50427775
"Yes","Yes",1e+05,83056,730553.701453706
"Yes","No",0,197532,987670.473961125
"Yes","Yes",0,52579,525786.636170854
"No","Yes",0,161923,323846.779741792
"No","No",1e+05,87582,2952.53518073048
"Yes","No",0,86438,432189.481203502
"No","No",1e+05,81647,2854.97777483721
"Yes","No",0,181187,905934.176226491
"Yes","Yes",0,179046,1790465.61467839
"No","No",0,60584,2448.74605867311
"Yes","No",1e+05,76660,383308.594490979
"No","No",1e+05,185976,4311.19040444835
"Yes","No",1e+05,127743,638711.581410824
"Yes","No",1e+05,104160,520810.796988681
"Yes","No",1e+05,151379,756908.214084133
"Yes","Yes",1e+05,168459,1584589.27803722
"Yes","No",0,39458,197281.341018023
"Yes","Yes",0,31445,314453.411670763
"Yes","Yes",0,75696,756965.87538574
"Yes","No",0,56828,284137.40589226
"No","Yes",1e+05,71887,143763.583362948
"Yes","Yes",0,146346,1463440.69726263
"Yes","No",0,178802,894012.302585906
"Yes","Yes",0,73170,731715.147059969
"No","No",1e+05,197118,4437.76278407563
"Yes","No",0,156342,781697.785535986
"No","No",0,44759,2122.34742120099
"Yes","Yes",1e+05,92655,826551.327216393
"No","No",1e+05,165434,4063.31508184902
"Yes","Yes",0,188434,1884360.38006827
"No","No",0,146905,3837.40703190501
"Yes","No",1e+05,140076,700398.689286865
"No","No",1e+05,123869,3517.14168436261
"No","No",0,66130,2579.05824756282
"Yes","No",1e+05,182992,914959.650559883
"No","Yes",1e+05,146856,293710.318516227
"No","No",0,165759,4077.95536396057
"Yes","Yes",1e+05,175299,1652993.90512666
"Yes","Yes",0,130132,1301313.98418929
"Yes","Yes",1e+05,104984,949854.085126185
"Yes","No",0,173364,866842.451902623
"Yes","No",0,112952,564746.385456243
"Yes","No",1e+05,51106,255525.165286063
"Yes","Yes",1e+05,23980,139819.254129966
"Yes","Yes",0,172960,1729609.52919237
"Yes","Yes",1e+05,20289,102891.065894156
"No","No",0,163690,4037.42169053044
"No","No",1e+05,102873,3178.67904760754
"No","No",1e+05,196567,4439.82966339262
"Yes","No",0,67316,336575.49769677
"No","No",1e+05,197607,4443.03546167854
"Yes","Yes",0,82363,823628.833796909
"No","No",1e+05,158296,3969.89158555013
"Yes","Yes",0,181472,1814717.34972235
"Yes","No",1e+05,161773,808854.765537744
"No","No",1e+05,129949,3595.97861460234
"No","Yes",1e+05,142077,284164.774558614
"Yes","No",0,89531,447650.024790434
"No","No",0,108949,3288.31576216289
"Yes","Yes",1e+05,83632,736323.317395876
"No","Yes",0,142838,285676.833913199
"Yes","Yes",0,197830,1978296.5569027
"Yes","No",1e+05,148020,740117.250202708
"No","Yes",1e+05,145393,290811.007088944
"Yes","Yes",0,122494,1224938.56890358
"No","No",1e+05,164824,4056.03981681805
"Yes","No",0,135441,677207.138918613
"No","No",1e+05,90731,2999.70536097203
"Yes","Yes",1e+05,100555,905547.720271335
"Yes","Yes",1e+05,111948,1019471.58367495
"No","No",0,27926,1669.76364425638
"Yes","No",1e+05,53768,268833.884604822
"Yes","Yes",0,103236,1032359.79320925
"Yes","Yes",1e+05,110830,1008279.80679871
"No","Yes",0,157789,315587.355722669
"No","No",0,104491,3243.78056563613
"No","No",0,61192,2477.111377886
"No","Yes",0,132472,264929.036166711
"No","No",1e+05,91816,3024.37502741669
"No","No",0,150240,3880.2965443481
"No","Yes",0,106241,212475.840295705
"Yes","No",0,127248,636245.701185227
"Yes","No",1e+05,73366,366825.622652278
"Yes","No",0,116527,582637.202163946
"No","Yes",0,82755,165516.709386293
"No","No",1e+05,77393,2779.79609624373
"Yes","Yes",1e+05,191011,1810114.97989073
"No","No",1e+05,143219,3789.60401158708
"No","No",1e+05,120111,3465.71235034242
"Yes","No",1e+05,127802,639022.204947024
"Yes","Yes",0,93105,931055.368838709
"Yes","No",1e+05,181642,908207.335900202
"Yes","Yes",1e+05,31069,210690.569568451
"No","No",1e+05,172606,4152.27919982084
"No","No",1e+05,96746,3106.6219533961
"No","Yes",0,116310,232618.973756131
"Yes","Yes",1e+05,92400,824005.329921287
"No","No",1e+05,148601,3842.39748400033
"Yes","Yes",1e+05,125782,1157822.58609466
"No","Yes",1e+05,54250,108516.257541806
"Yes","No",1e+05,95874,479365.457135723
"No","Yes",1e+05,108774,217561.001175753
"No","No",0,72180,2680.36160414844
"No","Yes",0,34656,69296.3986621173
"Yes","Yes",1e+05,50295,402970.005524205
"Yes","No",1e+05,132641,663204.28922792
"No","Yes",0,67719,135444.820409999
"Yes","Yes",0,193000,1930006.74112905
"Yes","Yes",1e+05,183024,1730215.86688175
"Yes","Yes",1e+05,180747,1707460.76349812
"No","No",0,142691,3774.48044849805
"Yes","No",1e+05,187481,937396.263424817
"No","Yes",1e+05,187087,374182.004120831
"No","No",1e+05,112061,3353.13101432131
"Yes","No",0,197430,987145.215523734
"No","Yes",0,33542,67107.1918138523
"No","Yes",0,127670,255341.658940326
"Yes","No",0,139132,695653.626015172
"No","No",0,141397,3751.43967944389
"Yes","Yes",1e+05,130464,1204623.75116857
"No","Yes",0,152122,304255.883760786
"Yes","No",0,131684,658414.559607818
"Yes","No",1e+05,165509,827545.671062994
"Yes","Yes",0,123419,1234192.30707567
"No","Yes",0,189973,379964.348056313
"Yes","No",0,197007,985018.950748011
"Yes","Yes",1e+05,84589,745889.481873594
"No","Yes",1e+05,155607,311225.725357039
"No","Yes",0,75905,151805.50002553
"No","No",1e+05,155827,3955.75366344443
"No","No",1e+05,98614,3139.92499071863
"Yes","Yes",1e+05,95000,850013.845313067
"No","Yes",1e+05,102322,204646.467880553
"Yes","Yes",1e+05,130713,1207145.64480577
"Yes","No",1e+05,69415,347064.970224884
"No","Yes",0,142693,285373.634183596
"No","No",0,98851,3130.77333101332
"No","No",1e+05,20168,1406.43128505975
"No","Yes",0,29366,58733.5686687241
"No","No",0,75520,2751.95453024225
"No","No",0,126167,3544.78141127718
"Yes","Yes",1e+05,59489,494875.899698611
"Yes","No",0,110617,553094.713039217
"Yes","No",0,168236,841183.71838377
"No","No",1e+05,117738,3412.94173173917
"No","No",1e+05,146794,3836.4199257362
"Yes","No",1e+05,69234,346174.375231641
"Yes","No",0,188254,941262.947643042
"No","Yes",1e+05,197219,394431.589472364
"Yes","Yes",0,61471,614724.351369115
"Yes","No",1e+05,61190,305939.266270744
"Yes","No",1e+05,187583,937914.02865968
"Yes","Yes",0,68581,685808.150375216
"Yes","Yes",0,118370,1183706.91542584
"Yes","No",0,99470,497351.946450535
"Yes","No",0,161074,805375.648823888
"No","Yes",0,151251,302493.241087727
"Yes","Yes",1e+05,43361,333599.804070154
"No","Yes",1e+05,144875,289754.300010309
"Yes","Yes",0,133865,1338658.82788231
"Yes","Yes",0,126330,1263295.78220083
"No","Yes",0,188200,376392.788157375
"No","Yes",0,177616,355223.450362534
"Yes","Yes",0,141974,1419737.82987325
"Yes","No",0,192063,960313.575432659
"No","No",0,60506,2471.23689821338
"Yes","No",1e+05,121108,605528.619653858
"Yes","No",1e+05,110721,553609.884258674
"Yes","Yes",1e+05,151835,1418341.12597775
"Yes","Yes",1e+05,46108,361090.798132735
"No","Yes",0,91707,183405.202270799
"Yes","Yes",1e+05,63247,532466.380024052
"No","Yes",1e+05,23442,46900.7803069375
"Yes","No",0,49611,248050.664312633
"Yes","No",1e+05,120220,601107.360223188
"Yes","Yes",1e+05,170984,1609837.08378978
"Yes","No",0,126313,631575.920323005
"Yes","Yes",1e+05,123464,1134631.78775051
"Yes","No",0,104291,521452.995128157
"No","No",0,184526,4296.77728891611
"No","No",0,196808,4418.84894529007
"Yes","Yes",0,69428,694283.974333144
"No","No",1e+05,195535,4414.94253393085
"No","Yes",0,26221,52413.7834500707
"Yes","No",1e+05,92672,463368.764440942
"No","No",0,75425,2742.52318388001
"Yes","Yes",0,22171,221715.403831369
"Yes","Yes",0,178178,1781794.33773417
"No","Yes",1e+05,167803,335598.472810208
"No","Yes",0,114480,228971.708041661
"No","No",1e+05,113224,3363.04958870319
"Yes","Yes",1e+05,48834,388351.744976379
"Yes","No",0,23875,119380.341913239
"No","Yes",0,167028,334046.949999802
"No","Yes",0,81448,162880.310699968
"No","Yes",0,73136,146273.142179277
"No","Yes",0,86714,173451.172696307
"Yes","No",1e+05,130468,652348.399228376
"No","Yes",1e+05,188035,376075.891589736
"Yes","No",0,86147,430747.257429794
"Yes","Yes",1e+05,38596,285974.335172577
"Yes","Yes",0,185615,1856169.14889098
"No","Yes",1e+05,157555,315110.704928887
"No","No",0,31437,1755.16798298282
"No","No",1e+05,100626,3168.06353013422
"No","No",0,197831,4460.21736400554
"No","No",0,184151,4293.03595092765
"Yes","Yes",0,171020,1710208.02273337
"Yes","Yes",1e+05,167166,1571666.83828012
"No","Yes",1e+05,110849,221695.672163381
"Yes","Yes",1e+05,166932,1569317.40921665
"Yes","No",0,61089,305439.257947826
"No","No",0,78008,2785.39316209638
"Yes","Yes",1e+05,188793,1787937.33022208
"No","Yes",1e+05,95208,190422.244584047
"No","Yes",0,172355,344678.570849771
"Yes","Yes",1e+05,85501,755014.198818903
"Yes","No",0,32793,163957.660300313
"No","No",0,33974,1845.39054779399
"No","No",0,26648,1639.39796372453
"Yes","Yes",0,191962,1919623.0689269
"No","Yes",1e+05,147400,294807.999246502
"Yes","No",1e+05,104589,522936.100327101
"No","No",1e+05,169279,4103.86675282192
"Yes","Yes",0,64601,645999.162982587
"No","Yes",0,144345,288706.087637926
"No","No",1e+05,88472,2974.76817103392
"No","No",1e+05,22950,1534.47372021406
"Yes","Yes",0,56522,565226.188798458
"Yes","No",1e+05,151443,757229.917380734
"Yes","Yes",0,36317,363179.880056103
"Yes","No",0,108583,542918.639513771
"Yes","No",1e+05,38870,194341.687690035
"Yes","Yes",0,66143,661419.332893773
"Yes","Yes",1e+05,152048,1420476.26166304
"Yes","No",0,121157,605803.397627157
"No","No",0,67766,2601.89207674117
"No","Yes",1e+05,177179,354353.885192709
"Yes","No",0,184158,920807.122748784
"No","No",1e+05,160288,3997.13312185995
"Yes","Yes",0,67408,674074.562042502
"Yes","No",1e+05,197601,987999.200127879
"No","No",1e+05,60438,2447.12881469321
"No","No",0,171310,4135.84542957073
"No","No",0,115168,3380.12448626155
"No","No",0,107824,3272.36097453487
"No","No",1e+05,178204,4205.56181364479
"Yes","No",1e+05,99712,498563.888381164
"Yes","No",0,117507,587529.843523682
"Yes","Yes",1e+05,98381,883799.536079393
"No","Yes",1e+05,37917,75820.6894194399
"Yes","Yes",1e+05,182916,1729175.29608421
"No","Yes",1e+05,177166,354336.282902982
"No","Yes",1e+05,65035,130062.731102935
"Yes","No",0,52807,264041.020163544
"No","Yes",0,41468,82929.5976895985
"Yes","Yes",0,86001,860008.02833049
"No","No",0,175992,4203.91486141931
"No","No",0,165464,4079.53642181744
"Yes","No",0,37281,186404.826688553
"No","No",0,138709,3702.32664719305
"Yes","Yes",1e+05,100406,904069.672080916
"No","No",0,153650,3921.01344548081
"No","No",0,192024,4381.1733036187
"Yes","Yes",0,197470,1974687.83811739
"Yes","No",1e+05,183086,915416.40332005
"No","No",0,175079,4164.27251908505
"No","Yes",0,88092,176199.093238766
"Yes","No",0,20226,101127.230439752
"Yes","No",1e+05,78048,390265.355726805
"Yes","Yes",1e+05,39225,292238.59033481
"No","Yes",0,118882,237752.500151948
"Yes","Yes",0,121650,1216481.45071066
"No","No",1e+05,47647,2187.74730832635
"No","No",1e+05,169603,4116.85604973978
"No","No",1e+05,111374,3345.31049459909
"No","No",0,175796,4195.15172929771
"Yes","No",0,75243,376197.903554647
"No","No",0,77943,2780.58700115587
"Yes","No",0,179593,897981.931607715
"No","Yes",0,167047,334090.795177755
"Yes","Yes",0,26608,266094.740833785
"Yes","Yes",1e+05,150781,1407810.18059684
"No","No",0,150369,3880.29539967695
"Yes","No",1e+05,86948,434746.107754838
"Yes","No",0,183887,919437.904111971
"Yes","No",1e+05,189516,947578.545373487
"Yes","Yes",0,158979,1589817.09724683
"Yes","Yes",0,57159,571585.494643231
"Yes","Yes",1e+05,70398,603981.24799915
"No","No",0,172325,4151.72482322084
"No","Yes",0,156994,313972.75417573
"No","Yes",0,57170,114335.635557541
"Yes","No",1e+05,138488,692450.734274846
"Yes","Yes",0,175196,1751946.63745932
"No","Yes",1e+05,159899,319787.347589275
"Yes","Yes",1e+05,26343,163459.020736093
"No","No",0,73370,2709.52748379243
"Yes","Yes",1e+05,102557,925585.436773595
"Yes","Yes",0,66995,669925.554168456
"Yes","No",0,135604,678040.574410293
"Yes","Yes",1e+05,83358,733581.753418874
"No","No",0,68031,2613.0464847905
"No","Yes",0,85104,170209.100210809
"No","Yes",1e+05,129843,259689.516973585
"Yes","Yes",1e+05,138334,1283345.13094962
"No","No",0,130994,3614.66398607457
"No","Yes",1e+05,128602,257210.291422034
"No","Yes",0,50249,100497.082915629
"Yes","Yes",0,58918,589182.071224223
"Yes","Yes",0,117560,1175589.63740116
"No","No",0,167969,4113.59350008311
"Yes","Yes",1e+05,195423,1854240.11709688
"No","No",1e+05,49878,2240.03373546402
"No","No",0,149703,3871.14725833388
"No","Yes",1e+05,195787,391574.95829109
"No","Yes",0,58050,116112.547733204
"Yes","No",1e+05,173409,867045.243431065
"No","Yes",0,157183,314368.257674887
"Yes","Yes",1e+05,38981,289804.840144831
"Yes","Yes",0,97466,974652.358087625
"Yes","Yes",0,139781,1397827.94632152
"No","Yes",0,180146,360285.289377206
"Yes","No",1e+05,156732,783659.84625938
"Yes","No",0,89127,445611.271023442
"No","No",1e+05,183537,4272.41516032751
"No","Yes",1e+05,191116,382214.589129241
"Yes","Yes",1e+05,151274,1412742.07467215
"No","Yes",1e+05,116392,232774.019948651
"No","Yes",0,45905,91811.9296975328
"Yes","Yes",1e+05,117612,1076129.79802146
"No","Yes",0,149404,298815.667056635
"No","Yes",0,96234,192481.229245844
"Yes","No",1e+05,149614,748070.796320087
"No","No",0,164155,4049.17236228669
"No","No",1e+05,154780,3937.71963316746
"No","Yes",0,61726,123458.333661264
"No","Yes",1e+05,141953,283921.291575948
"Yes","Yes",1e+05,153020,1430204.62981311
"No","No",1e+05,49476,2225.45365392689
"No","Yes",1e+05,197820,395633.854887037
"Yes","Yes",0,47416,474159.704810887
"Yes","No",0,33417,167087.012895013
"No","No",1e+05,146699,3843.15112006867
"Yes","Yes",0,77168,771686.512138671
"No","Yes",0,140327,280664.335194852
"Yes","No",0,175298,876502.195665654
"No","No",1e+05,46511,2158.9055232941
"Yes","No",1e+05,153174,765877.634684184
"Yes","Yes",0,152259,1522588.91629532
"No","Yes",1e+05,155546,311094.448338187
"No","Yes",0,154877,309754.127886988
"No","No",0,167804,4102.72981178194
"Yes","Yes",1e+05,188226,1782258.93014701
"Yes","No",1e+05,160176,800884.796374458
"Yes","No",1e+05,32014,160083.868864881
"No","Yes",1e+05,158204,316400.612915254
"Yes","Yes",0,67011,670097.488094107
"Yes","No",0,152127,760625.688805731
"No","No",0,106668,3264.32689582602
"No","No",1e+05,177911,4226.24884766938
"No","Yes",1e+05,107541,215079.714243109
"No","Yes",1e+05,176725,353460.660692536
"Yes","Yes",1e+05,21738,117377.806363885
"No","No",0,190556,4368.87783799001
"Yes","No",0,52526,262623.489038202
"No","Yes",1e+05,142867,285730.100431126
"No","No",1e+05,105473,3238.75077698991
"No","Yes",0,170131,340268.124591285
"Yes","No",0,85345,426718.91574781
"No","No",1e+05,109656,3310.80192406368
"No","Yes",0,153051,306100.044913427
"No","Yes",1e+05,171051,342111.23973705
"No","Yes",1e+05,161095,322192.21008918
"Yes","Yes",1e+05,165372,1553731.5671442
"No","Yes",0,192769,385551.472048142
"No","No",0,146166,3830.33681454571
"Yes","No",1e+05,76897,384492.450361738
"No","No",0,171437,4126.91740907201
"No","Yes",0,149578,299177.21889357
"Yes","Yes",1e+05,49526,395264.784466655
"No","Yes",0,104159,208307.00565153
"No","No",1e+05,45189,2130.31272904105
"No","Yes",0,128910,257817.755204481
"No","Yes",0,127506,255002.253432941
"No","No",0,21952,1475.80762838204
"No","Yes",1e+05,46074,92153.6539626431
"Yes","No",1e+05,58611,293041.671709506
"Yes","Yes",0,125595,1255952.94992959
"Yes","No",0,48783,243923.668451125
"No","No",1e+05,171809,4145.28988128121
"No","Yes",1e+05,55740,111462.110113221
"Yes","No",1e+05,194167,970838.795184038
"Yes","No",0,118193,590958.609853743
"Yes","No",0,46165,230813.217311877
"Yes","Yes",1e+05,26705,167068.557584634
"Yes","Yes",0,104520,1045186.97399722
"Yes","No",0,97500,487491.630555795
"No","No",1e+05,138017,3696.49621141361
"Yes","Yes",1e+05,151490,1414898.87788124
"Yes","Yes",0,76667,766658.609184675
"No","No",1e+05,146580,3828.92904313905
"Yes","No",1e+05,176950,884736.267427095
"No","Yes",1e+05,121330,242666.414521395
"Yes","Yes",1e+05,97251,872511.841808263
"Yes","No",1e+05,198638,993206.35508867
"Yes","Yes",0,61973,619737.794701296
"No","No",0,175141,4188.05116907025
"Yes","Yes",0,62422,624228.389774454
"No","Yes",1e+05,52222,104449.92254533
"Yes","No",0,130876,654374.406025648
"Yes","Yes",0,69643,696416.666886054
"Yes","Yes",0,65354,653531.732439643
"Yes","Yes",0,192704,1927058.68169711
"Yes","No",1e+05,199546,997723.792976444
"No","Yes",0,52552,105111.340088251
"Yes","No",0,63664,318322.827722356
"Yes","Yes",1e+05,186500,1764995.8274227
"Yes","No",1e+05,145668,728333.280062485
"Yes","No",0,35497,177470.596117082
"No","Yes",1e+05,29236,58463.6247510413
"No","No",0,147117,3826.24992443581
"No","No",1e+05,150244,3885.83850673796
"Yes","No",0,40435,202184.385418002
"No","No",0,124194,3513.62545239829
"Yes","Yes",0,23828,238308.44591811
"Yes","No",0,74955,374767.970335176
"Yes","Yes",1e+05,194114,1841127.38956994
"No","No",0,124914,3529.02009887037
"No","Yes",1e+05,194828,389648.63141314
"Yes","Yes",0,43316,433137.754882583
"Yes","No",1e+05,148366,741821.472470409
"No","Yes",0,127260,254520.957456156
"Yes","Yes",1e+05,173428,1634288.2036876
"Yes","No",0,191846,959240.443173215
"No","Yes",1e+05,54042,108067.73785627
"No","Yes",0,67301,134599.843930476
"No","Yes",0,82405,164799.481901923
"Yes","Yes",1e+05,21624,116253.856266377
"No","No",1e+05,65375,2560.60951400282
"No","Yes",0,63250,126513.176661468
"No","Yes",1e+05,160569,321146.113080677
"No","No",1e+05,25216,1602.636558853
"No","No",0,193386,4394.37786415865
"Yes","Yes",0,34378,343781.830743429
"No","No",1e+05,181592,4260.51696561432
"Yes","No",1e+05,23170,115839.517311946
"No","Yes",0,90030,180052.303497352
"Yes","No",1e+05,137496,687467.047320501
"No","No",0,193746,4403.83978561229
"Yes","Yes",0,170474,1704744.70229857
"No","Yes",0,137543,275100.296905296
"Yes","Yes",0,96389,963887.799647997
"No","No",0,194482,4422.26242041967
"Yes","Yes",0,147050,1470498.05626043
"Yes","Yes",1e+05,157935,1479334.91296813
"No","Yes",0,102806,205607.035601625
"Yes","Yes",1e+05,139418,1294171.89077153
"Yes","Yes",1e+05,33924,239238.045091763
"Yes","Yes",1e+05,92077,820791.794462463
"No","Yes",0,121545,243086.081480542
"No","Yes",1e+05,176426,352858.48419865
"No","Yes",0,63101,126191.034720784
"Yes","No",0,139707,698530.129081505
"No","Yes",1e+05,188187,376373.649294293
"Yes","No",1e+05,186661,933301.263866208
"Yes","No",0,41272,206355.416999475
"No","No",1e+05,71964,2666.6435853186
"Yes","Yes",1e+05,87379,773788.090315528
"No","No",1e+05,148478,3856.54976798022
"Yes","No",0,116921,584608.465008297
"Yes","Yes",0,140104,1401049.22536155
"Yes","Yes",0,45019,450191.796686074
"No","Yes",0,25362,50735.3667966009
"No","Yes",1e+05,29081,58166.1200135192
"Yes","No",0,157089,785442.055258955
"No","No",0,145133,3799.68362967581
"Yes","Yes",0,61062,610609.258326416
"No","Yes",1e+05,155280,310537.650163759
"Yes","No",0,139432,697161.683594189
"Yes","Yes",0,69760,697592.580803571
"Yes","No",0,80734,403653.841174087
"Yes","No",0,56918,284599.042204315
"No","No",1e+05,151454,3903.3278883319
"Yes","Yes",0,182465,1824664.14671178
"No","No",1e+05,36941,1915.47815677051
"No","Yes",0,62734,125461.110030989
"Yes","No",1e+05,103871,519346.252890457
"Yes","Yes",1e+05,97829,878286.088910666
"Yes","No",1e+05,178562,892801.748244404
"Yes","No",1e+05,81978,409879.717046713
"Yes","Yes",0,50051,500523.828715003
"No","No",1e+05,96674,3121.27159308596
"No","Yes",0,109299,218591.348675222
"No","No",0,93281,3045.67311994653
"No","No",0,169135,4122.64606387232
"No","Yes",0,69789,139576.490740732
"Yes","Yes",0,198370,1983693.11554333
"Yes","No",1e+05,32858,164289.5888548
"Yes","Yes",1e+05,40593,305928.733755999
"No","No",1e+05,32105,1797.22829968468
"No","No",1e+05,173886,4172.14691709214
"No","No",0,104054,3226.80680876
"Yes","No",1e+05,90571,452868.302481197
"No","Yes",0,150574,301156.594076692
"No","Yes",0,160201,320398.118920704
"No","Yes",1e+05,135927,271850.308238862
"Yes","Yes",0,158271,1582697.28735869
