"Home","Car","Debt","Income","Amount"
"No","Yes",0,44155,22071.0680196503
"No","No",0,41556,203.834850826864
"No","Yes",1e+05,109717,54849.0181044127
"No","No",1e+05,167659,409.456310426986
"No","Yes",0,60193,30103.568316959
"No","Yes",0,87110,43559.4682586661
"Yes","Yes",0,138899,694504.907116661
"Yes","No",1e+05,166389,332776.629678887
"Yes","Yes",1e+05,169922,749612.093090196
"Yes","No",1e+05,160416,320815.624717116
"No","No",1e+05,140261,374.503668824541
"No","Yes",1e+05,170258,85128.6351578691
"No","No",0,96638,310.920532082652
"Yes","Yes",1e+05,128960,544809.554057596
"No","Yes",0,171627,85806.1405281568
"Yes","Yes",1e+05,192326,861613.495885545
"Yes","Yes",1e+05,49892,149458.751168743
"Yes","Yes",1e+05,135069,575342.015067305
"No","No",1e+05,78194,279.617199685447
"Yes","Yes",0,89056,445278.914754931
"Yes","Yes",0,161138,805689.451081298
"No","No",1e+05,60920,246.833096642761
"No","Yes",0,191135,95583.7426379475
"Yes","No",1e+05,146795,293595.121836552
"No","No",0,152914,391.065399024036
"No","No",1e+05,53638,231.583566771961
"No","No",1e+05,100487,316.993526653416
"Yes","No",0,182455,364912.992989735
"No","No",0,162708,403.377744157784
"No","Yes",1e+05,39449,19716.339891938
"No","No",0,47895,218.880097452234
"Yes","No",0,179720,359448.939284619
"No","No",1e+05,65290,255.526170801572
"Yes","No",0,123161,246326.504629322
"No","Yes",0,33351,16660.5678942089
"Yes","No",0,165134,330263.17532133
"Yes","No",1e+05,50830,101657.924177983
"No","No",1e+05,161548,401.94653568325
"No","Yes",0,136071,68036.7380248687
"No","No",1e+05,57402,239.594754316103
"Yes","Yes",0,55259,276294.590073576
"No","No",0,113382,336.709717017372
"No","Yes",0,76966,38466.456933068
"Yes","No",0,100834,201658.942993781
"Yes","Yes",0,33626,168138.542846162
"No","No",0,135331,367.873625974015
"No","Yes",0,104463,52229.818361467
"Yes","Yes",0,109745,548750.75600252
"Yes","Yes",0,192919,964589.09907988
"Yes","No",1e+05,139701,279400.315128165
"No","No",1e+05,184338,429.350084161245
"Yes","Yes",1e+05,31608,58044.19019479
"Yes","No",1e+05,67148,134289.118183336
"No","No",0,185472,430.670475863045
"Yes","No",1e+05,99219,198437.504005276
"No","Yes",0,81511,40752.8105540853
"No","No",0,187238,432.717166817523
"No","No",1e+05,129878,360.392585364903
"Yes","Yes",1e+05,101078,405371.21019031
"No","Yes",0,150276,75118.7572303371
"Yes","No",1e+05,68268,136545.950380506
"No","No",1e+05,191946,438.118741841204
"Yes","Yes",1e+05,42442,112208.177465164
"No","Yes",0,127627,63800.3048810364
"No","Yes",1e+05,162041,81017.39846039
"Yes","Yes",1e+05,74822,274112.441423193
"Yes","Yes",1e+05,109617,448101.494498087
"No","Yes",0,172210,86116.6272693431
"Yes","Yes",1e+05,56527,182638.696811916
"Yes","No",0,160771,321550.078615043
"No","No",0,46702,216.084781306526
"Yes","Yes",1e+05,53878,169381.358376044
"No","Yes",1e+05,133461,66746.7461148976
"No","Yes",0,33625,16802.7591477081
"Yes","Yes",0,177538,887709.771269304
"Yes","Yes",1e+05,163836,719175.411965486
"No","No",1e+05,52891,229.986044240261
"No","No",1e+05,173712,416.795631630094
"Yes","No",0,179815,359617.849951244
"Yes","Yes",0,193902,969500.890356095
"Yes","No",0,29430,58873.3086914021
"Yes","No",0,109649,219308.134455341
"No","Yes",0,117945,58961.3540598199
"Yes","No",1e+05,28542,57084.7109063012
"Yes","Yes",1e+05,72058,260292.526309334
"No","Yes",1e+05,22781,11379.7509058641
"No","No",0,152836,390.922130792955
"Yes","No",1e+05,167776,335533.260011448
"No","Yes",1e+05,113307,56671.795143878
"Yes","Yes",0,118420,592100.204942197
"Yes","No",0,60522,121038.347165929
"No","No",1e+05,114933,339.003863006368
"Yes","Yes",1e+05,150325,651608.302743404
"No","No",0,95980,309.842104903155
"Yes","No",0,112495,224986.619740879
"No","Yes",0,155295,77655.2498594755
"Yes","No",0,71285,142565.342432094
"No","No",1e+05,179607,423.787955862928
"No","No",1e+05,21429,146.361342265863
"Yes","Yes",0,26874,134362.78503371
"Yes","No",1e+05,127357,254721.652976347
"No","Yes",1e+05,77619,38826.6214458175
"No","No",1e+05,52793,229.7864769354
"Yes","Yes",0,68833,344138.662022184
"No","No",1e+05,93601,305.946193499364
"No","Yes",1e+05,52528,26256.3976901728
"No","No",0,175811,419.313747606774
"Yes","No",0,177999,356003.018994052
"Yes","No",1e+05,135429,270857.96815658
"Yes","Yes",1e+05,143736,618673.492605715
"No","No",0,165192,406.444229041052
"Yes","Yes",1e+05,67219,236103.449275156
"No","No",0,95184,308.543814707096
"Yes","No",0,188085,376164.247436386
"No","No",0,70724,265.946755164283
"Yes","Yes",0,63731,318663.947201121
"No","No",0,52854,229.89586999901
"No","No",0,165766,407.150891888747
"No","Yes",1e+05,57111,28552.4003262065
"No","No",1e+05,68871,262.395564071095
"No","Yes",0,152961,76479.7407614733
"No","No",1e+05,87219,295.296840034003
"Yes","No",1e+05,168401,336800.910398151
"Yes","Yes",1e+05,193999,870002.644085238
"Yes","No",1e+05,175741,351483.110248071
"No","Yes",1e+05,62349,31165.0198377968
"No","Yes",1e+05,124291,62137.8786500799
"No","Yes",1e+05,77808,38927.6293938366
"No","No",1e+05,127378,356.906436177812
"Yes","No",1e+05,174835,349690.906362584
"Yes","No",0,105792,211572.581101563
"No","Yes",0,20557,10259.0770917
"No","No",0,70694,265.847113121018
"No","Yes",1e+05,90716,45356.4684355934
"Yes","No",1e+05,44533,89079.1044695789
"No","Yes",0,137260,68650.6145563553
"No","Yes",0,144417,72210.7910779892
"No","No",0,66377,257.642741137542
"No","No",1e+05,163610,404.492481045752
"Yes","No",0,108113,216236.526387407
"No","No",1e+05,89533,299.238703836195
"Yes","No",0,187671,375343.75280007
"Yes","No",1e+05,198559,397136.525616427
"Yes","No",1e+05,178627,357241.477619663
"Yes","No",1e+05,41775,83553.188660974
"No","No",0,78610,280.371892992796
"Yes","Yes",0,197559,987804.022913754
"No","Yes",0,122945,61448.5144409382
"Yes","No",1e+05,166588,333165.02524064
"Yes","Yes",0,94069,470340.526910976
"No","Yes",1e+05,123501,61745.1365450219
"Yes","No",0,118126,236236.355592133
"Yes","No",0,161486,322951.844560047
"Yes","No",1e+05,68477,136958.439645657
"No","No",1e+05,171883,414.590662203204
"No","No",1e+05,79780,282.471602267766
"Yes","Yes",0,165099,825490.517734662
"No","Yes",1e+05,154652,77326.3514222645
"Yes","No",0,98635,197277.110971739
"No","No",1e+05,153355,391.643184378002
"Yes","No",1e+05,119922,239849.329866733
"Yes","No",1e+05,119549,239086.405988437
"No","Yes",0,25213,12592.2363130788
"No","No",1e+05,41658,204.113306190519
"No","No",1e+05,161882,402.351410993908
"No","No",0,181678,426.225988462678
"No","Yes",0,140462,70219.0847832099
"Yes","No",0,37834,75667.3397590695
"No","Yes",1e+05,146371,73200.8607644191
"Yes","No",1e+05,60304,120618.261852566
"No","No",0,153593,391.923304782077
"No","No",1e+05,78377,279.93114887701
"No","Yes",0,173446,86728.7427297917
"Yes","Yes",1e+05,50318,151571.208342214
"Yes","No",1e+05,52572,105143.567390717
"Yes","Yes",0,83964,419821.485614968
"No","Yes",1e+05,196470,98225.2075780515
"No","No",0,52943,230.125496428977
"No","No",1e+05,157217,396.510401445318
"No","Yes",0,52681,26337.5339254827
"No","No",0,196724,443.533909588111
"No","Yes",0,122768,61396.7464470105
"No","Yes",0,21942,10980.6909581626
"Yes","Yes",1e+05,46957,134771.507463698
"Yes","Yes",1e+05,159464,697312.665273845
"No","Yes",1e+05,136958,68477.2612854842
"Yes","No",1e+05,61778,123563.315015028
"No","No",0,140305,374.57057334104
"No","Yes",0,23006,11495.2572661022
"No","No",0,35912,189.497449806025
"Yes","No",0,79583,159165.872371605
"Yes","Yes",0,129115,645580.036000852
"Yes","No",1e+05,61874,123745.279886947
"Yes","No",0,79268,158539.820810018
"No","Yes",1e+05,38621,19299.7165009898
"No","Yes",0,157243,78601.2364967255
"Yes","No",1e+05,194506,389007.646660237
"No","No",1e+05,86453,294.02002959671
"No","Yes",1e+05,67859,33926.7015738657
"Yes","Yes",1e+05,143325,616612.026241406
"Yes","Yes",0,56181,280914.45007361
"Yes","No",1e+05,126811,253617.275848453
"Yes","No",0,138706,277429.250488101
"No","Yes",0,189348,94673.3930791476
"Yes","No",0,51652,103303.108940773
"Yes","No",0,80209,160413.904638217
"No","No",0,50588,224.944860929124
"Yes","No",0,36914,73840.4698147953
"No","No",1e+05,87200,295.320349221607
"Yes","Yes",0,93516,467584.932789333
"No","No",0,198420,445.445830537339
"Yes","No",1e+05,153692,307388.766249326
"No","Yes",0,60246,30105.3423086122
"No","Yes",0,79007,39506.8340474617
"Yes","No",0,155256,310513.599102717
"Yes","No",1e+05,151059,302132.141774494
"Yes","No",0,67801,135588.691312468
"Yes","Yes",1e+05,135098,575483.36830367
"Yes","No",0,112774,225570.547479634
"No","No",1e+05,178325,422.271183770283
"Yes","No",1e+05,173004,346017.969822396
"Yes","Yes",1e+05,182581,812923.680393537
"Yes","No",0,197216,394433.327670589
"Yes","No",0,160482,320967.402532233
"Yes","No",0,103878,207763.811094398
"No","Yes",1e+05,127828,63928.6903277473
"No","No",0,50520,224.758657093339
"Yes","Yes",0,192781,963909.323997951
"No","Yes",0,40834,20421.8316380601
"No","No",1e+05,57135,239.034988528911
"Yes","Yes",1e+05,192279,861407.178769719
"Yes","No",1e+05,87044,174092.816832614
"No","No",1e+05,26509,162.773591842611
"Yes","No",1e+05,49519,99027.8611799622
"No","Yes",1e+05,199898,99944.3229452264
"No","No",0,62593,250.175872355833
"No","Yes",1e+05,130258,65120.4124097432
"Yes","No",1e+05,113946,227891.541041609
"No","No",0,43017,207.393059212709
"No","Yes",0,51715,25863.6262317001
"Yes","No",1e+05,33230,66470.4541694655
"No","Yes",1e+05,35162,17583.2863397508
"Yes","Yes",0,160501,802495.140566013
"Yes","No",0,94575,189145.426566366
"No","Yes",1e+05,105459,52729.2343366162
"No","Yes",0,197745,98868.3408747483
"No","No",0,119935,346.30651526264
"No","No",0,84771,291.135656734747
"Yes","Yes",0,79337,396690.717560901
"No","Yes",1e+05,148712,74346.2852183706
"Yes","Yes",1e+05,102030,410137.434549669
"No","Yes",0,79581,39792.014568005
"Yes","Yes",1e+05,79932,299663.536817087
"No","No",0,105925,325.456489530994
"No","No",1e+05,83286,288.576177167038
"No","Yes",1e+05,173171,86587.8057030779
"Yes","No",0,87330,174672.610668997
"Yes","No",0,163225,326456.717467439
"Yes","No",1e+05,99544,199084.888684506
"Yes","Yes",0,139035,695189.495473397
"No","No",1e+05,63261,251.514114659989
"Yes","No",1e+05,91579,183165.77414587
"Yes","Yes",1e+05,45279,126400.957511765
"No","No",1e+05,188031,433.603045464403
"No","Yes",0,172031,86006.8391103269
"No","No",1e+05,175700,419.14886143402
"Yes","Yes",0,22656,113278.49699777
"No","Yes",0,47249,23605.6186945593
"No","No",1e+05,119624,345.868083732142
"Yes","Yes",0,118760,593815.795623953
"Yes","Yes",1e+05,67659,238303.193769689
"Yes","No",1e+05,146635,293272.911547885
"No","Yes",0,87277,43633.1224936446
"Yes","Yes",0,113474,567364.4211108
"Yes","No",0,179446,358881.356584937
"No","No",0,105764,325.18694020843
"No","No",0,140506,374.857519323064
"Yes","No",0,58703,117424.148682091
"No","No",0,118327,343.999068374777
"No","Yes",0,101204,50600.0347829069
"No","No",0,174392,417.598434926152
"Yes","No",1e+05,147710,295424.041603244
"No","No",0,194073,440.518224096319
"Yes","Yes",0,122287,611453.255671998
"No","Yes",1e+05,149792,74886.1766965545
"No","Yes",1e+05,123232,61621.459251519
"Yes","No",0,138146,276289.49679334
"Yes","No",1e+05,35152,70290.2631193732
"Yes","No",1e+05,94176,188350.142731454
"No","Yes",1e+05,71971,35984.1196480029
"No","Yes",1e+05,66239,33109.640042559
"No","No",1e+05,173236,416.208187251898
"No","Yes",1e+05,185405,92703.2068304495
"No","Yes",0,76223,38115.4609839742
"Yes","Yes",0,135031,675154.913632707
"Yes","Yes",0,143411,717053.200184489
"Yes","Yes",1e+05,88857,344280.410800521
"No","Yes",1e+05,73375,36710.301948023
"Yes","No",0,119506,239005.090902293
"Yes","Yes",0,176413,882075.576945157
"Yes","Yes",0,118247,591228.49604557
"No","Yes",1e+05,199395,99704.918815989
"Yes","No",0,138123,276250.96509126
"Yes","No",1e+05,115923,231851.823242289
"No","No",0,115666,340.118041658955
"No","Yes",1e+05,167245,83627.2717433036
"Yes","No",1e+05,118531,237063.590021347
"Yes","No",0,105644,211290.816676322
"Yes","No",0,142994,285982.638326814
"No","Yes",0,47294,23662.2425344922
"Yes","Yes",1e+05,68838,244180.318398962
"Yes","No",0,65909,131811.897542519
"Yes","Yes",0,188794,943969.559656503
"No","No",0,66879,258.604775851049
"Yes","Yes",1e+05,144085,620422.319877481
"No","No",1e+05,79755,282.415564942902
"No","Yes",1e+05,197729,98870.0424511352
"Yes","No",1e+05,94578,189162.589745777
"Yes","Yes",0,101916,509582.227157165
"Yes","Yes",1e+05,32219,61093.6565505777
"Yes","Yes",0,37520,187605.629424893
"Yes","Yes",0,172815,864085.032514737
"Yes","Yes",1e+05,55540,177703.599199178
"No","No",1e+05,38942,197.344654184479
"Yes","Yes",1e+05,153094,665471.277071764
"Yes","Yes",1e+05,62994,214952.992372027
"No","Yes",0,176296,88157.2675635061
"No","No",1e+05,179076,423.182849866642
"No","Yes",0,32051,16018.5676181092
"Yes","No",0,175087,350170.033859084
"No","Yes",0,139272,69648.2332290409
"Yes","No",0,57805,115600.92562683
"Yes","Yes",1e+05,62035,210191.064121234
"No","Yes",0,198818,99401.4740003858
"No","No",0,113977,337.601701788024
"Yes","No",0,29563,59128.668909032
"No","No",0,60172,245.287423298518
"Yes","Yes",1e+05,136023,580090.244024481
"No","Yes",0,106807,53394.10569913
"Yes","Yes",0,158269,791335.427684152
"Yes","No",0,165258,330514.947814197
"No","No",0,114790,338.793798421468
"No","No",1e+05,168394,410.363045872173
"Yes","Yes",1e+05,83038,315174.237216726
"No","Yes",0,77345,38670.7146279139
"Yes","Yes",0,156572,782865.221567423
"No","Yes",1e+05,80144,40073.2714866609
"No","Yes",0,115250,57621.0652128293
"No","Yes",0,83563,41794.4237029211
"Yes","No",0,77067,154141.087191405
"No","No",1e+05,189096,434.837872478995
"No","Yes",0,76527,38272.3122916427
"Yes","No",0,57794,115601.040157953
"No","No",1e+05,131978,363.291500295236
"Yes","No",0,163359,326713.495088119
"Yes","No",1e+05,38398,76801.4643676594
"Yes","No",0,34961,69911.4152934691
"Yes","No",0,160344,320679.982807103
"No","No",0,176097,419.632537748291
"No","No",0,83397,288.799245433548
"No","No",1e+05,89763,299.593637822548
"Yes","Yes",1e+05,165808,729028.159830407
"Yes","Yes",1e+05,196010,880052.290021896
"Yes","No",0,102936,205885.062741712
"No","Yes",1e+05,112213,56123.7920933777
"No","Yes",0,47286,23629.6015806965
"No","Yes",1e+05,78561,39269.6831230808
"Yes","No",1e+05,143537,287051.408837964
"Yes","No",0,29344,58676.5304640303
"No","No",1e+05,28978,170.239185668978
"Yes","Yes",0,112311,561549.808719493
"No","No",0,138937,372.7590401737
"No","Yes",1e+05,199665,99822.0315446343
"No","No",1e+05,25864,160.816123212691
"Yes","No",1e+05,199952,399891.469942035
"Yes","No",1e+05,70878,141752.963400479
"Yes","No",1e+05,131152,262301.752376576
"No","Yes",1e+05,164557,82286.6012460809
"No","Yes",1e+05,187714,93853.3255851011
"No","No",0,82189,286.676843371958
"Yes","No",1e+05,123362,246711.501782813
"Yes","No",0,178212,356420.338488896
"Yes","Yes",1e+05,102596,413007.632561211
"Yes","No",1e+05,145915,291821.730456526
"No","No",0,170058,412.359240393583
"Yes","Yes",0,177061,885308.029648133
"Yes","Yes",0,64525,322650.063552861
"Yes","Yes",0,121891,609431.972068821
"No","No",1e+05,155541,394.377074009632
"No","No",0,166504,408.058632016632
"No","Yes",1e+05,173964,86986.9410162185
"Yes","No",0,28857,57724.5041688957
"No","No",0,179904,424.142933819805
"Yes","No",0,65448,130875.844027162
"No","Yes",1e+05,67707,33859.128826801
"Yes","No",0,32961,65917.4687168665
"Yes","No",0,24923,49849.7441138875
"Yes","Yes",0,110542,552717.066632052
"Yes","No",0,81711,163424.197337902
"No","No",1e+05,198199,445.200995475731
"No","Yes",1e+05,179347,89674.1161015614
"No","Yes",0,54010,27003.9928255561
"Yes","No",1e+05,75586,151173.386448837
"Yes","Yes",0,103836,519179.198404378
"No","No",0,141901,376.668753013618
"Yes","No",0,40883,81785.7286540066
"Yes","Yes",1e+05,33677,68393.5164327427
"Yes","Yes",1e+05,124133,520657.589170114
"Yes","No",0,145688,291407.16301943
"No","Yes",0,163417,81686.7739443793
"Yes","Yes",1e+05,85623,328107.335666809
"Yes","Yes",1e+05,23043,15226.7024334272
"No","Yes",0,65673,32827.6816784429
"Yes","No",0,188851,377717.520743178
"Yes","No",0,132228,264448.97850119
"No","Yes",0,129983,64972.1615389389
"Yes","Yes",1e+05,68668,243328.350356118
"No","No",0,180278,424.59774847919
"Yes","No",1e+05,80664,161317.457724717
"No","No",0,180302,424.62826843394
"No","No",1e+05,189425,435.225087304307
"Yes","Yes",1e+05,181616,808083.338486714
"No","Yes",0,140536,70283.1778078438
"No","Yes",0,173855,86923.4959101132
"Yes","Yes",1e+05,25080,25394.6692706899
"No","Yes",1e+05,100364,50185.0055076327
"Yes","No",0,179841,359681.576484016
"Yes","No",0,170537,341069.272993997
"No","Yes",0,35193,17585.9483768267
"Yes","Yes",0,23246,116237.350125191
"No","No",0,138707,372.44241756414
"Yes","No",1e+05,90295,180586.985569062
"No","No",1e+05,160668,400.844434019207
"Yes","No",1e+05,191451,382899.247021569
"Yes","No",1e+05,61220,122435.643666434
"No","Yes",1e+05,103973,51984.0990120603
"No","Yes",1e+05,48765,24394.5299464967
"No","Yes",1e+05,102238,51124.7999892103
"Yes","Yes",0,59058,295287.975486394
"Yes","No",0,124874,249755.458023041
"Yes","No",0,175078,350163.013968843
"Yes","Yes",1e+05,131008,555035.464080775
"Yes","Yes",0,130644,653211.494427455
"Yes","No",1e+05,97490,194986.521278391
"Yes","Yes",1e+05,167998,739992.104467349
"Yes","No",1e+05,175789,351590.217212522
"Yes","Yes",1e+05,51652,158264.249710478
"Yes","No",0,148524,297061.050516808
"No","No",0,171428,414.043617584284
"Yes","Yes",1e+05,180723,803604.024210987
"Yes","Yes",0,66425,332141.221119692
"No","Yes",0,149589,74817.1728279051
"No","Yes",1e+05,179473,89742.5781990145
"Yes","No",0,107577,215142.832304669
"Yes","No",0,160630,321262.227973552
"Yes","Yes",1e+05,167928,739645.514498563
"No","No",1e+05,169510,411.717621098812
"No","No",1e+05,173130,416.069536671616
"Yes","No",0,121806,243598.232936925
"Yes","No",1e+05,197918,395827.566579764
"No","No",1e+05,153170,391.373634833865
"No","No",0,145524,381.471938601103
"No","No",0,166435,407.967257592486
"No","No",0,103990,322.477660105929
"No","Yes",1e+05,34981,17490.6396998703
"Yes","Yes",0,35528,177635.413856432
"Yes","No",0,135261,270508.346750535
"Yes","Yes",0,103777,518886.142627525
"Yes","No",1e+05,59121,118253.0829171
"Yes","Yes",1e+05,84843,324211.354869955
"Yes","No",0,114844,229678.156345902
"Yes","No",1e+05,133760,267517.612242802
"No","No",0,149344,386.43201398852
"No","No",0,196948,443.799907785844
"No","Yes",1e+05,100610,50317.2076340521
"Yes","Yes",1e+05,32938,64708.2075433674
"No","No",1e+05,48801,220.909787490529
"Yes","No",1e+05,79463,158914.2989214
"Yes","No",0,69288,138563.603749421
"Yes","Yes",1e+05,173496,767482.203777886
"No","No",0,172423,415.234870314428
"Yes","No",1e+05,143355,286695.616243551
"Yes","Yes",1e+05,40384,101923.35605982
"Yes","No",0,160629,321265.396385501
"Yes","No",0,87300,174597.653553974
"Yes","No",0,101006,202008.020370201
"No","No",1e+05,72161,268.670285862347
"Yes","No",1e+05,70236,140469.997771741
"No","Yes",1e+05,90534,45271.116744434
"Yes","No",0,115181,230364.16940796
"No","No",1e+05,59950,244.873366110723
"Yes","No",1e+05,133146,266292.173731713
"No","No",1e+05,169062,411.1623340674
"Yes","Yes",0,175552,877759.348299034
"No","No",0,182455,427.137967857186
"No","Yes",0,110538,55277.0238802115
"No","Yes",0,26260,13131.5280681695
"Yes","No",0,137393,274786.445483068
"No","No",0,20497,143.224897624863
"No","No",0,183970,428.939650247464
"No","Yes",1e+05,128404,64189.5028317007
"Yes","Yes",1e+05,134039,570185.277947905
"Yes","Yes",0,31853,159248.539912327
"Yes","Yes",1e+05,23945,19728.2422144821
"Yes","Yes",0,190720,953599.100491866
"Yes","Yes",1e+05,125177,525892.712469795
"Yes","No",0,27659,55298.2049794008
"No","Yes",1e+05,122326,61174.0034675417
"Yes","Yes",1e+05,143959,619804.144146209
"Yes","Yes",1e+05,186833,834171.343340289
"Yes","Yes",1e+05,83694,318448.837876544
"Yes","Yes",1e+05,118810,494054.017933273
"Yes","Yes",1e+05,140590,602955.284718832
"Yes","No",1e+05,97544,195098.043409224
"Yes","Yes",1e+05,163919,719605.018519906
"No","No",0,134610,366.891440562443
"No","No",1e+05,167393,409.11641655412
"Yes","No",0,110278,220556.222921945
"Yes","No",1e+05,178938,357875.926256798
"No","Yes",1e+05,164291,82126.9157143888
"Yes","No",1e+05,137383,274770.074279795
"Yes","No",0,198425,396853.738922603
"Yes","No",0,34411,68821.0712708642
"Yes","No",1e+05,106055,212113.167452951
"No","No",0,44956,212.014574289257
"No","Yes",1e+05,65971,32983.6663491568
"Yes","No",0,155317,310629.861457571
"Yes","Yes",1e+05,52739,163695.121745995
"No","Yes",1e+05,52393,26176.8048239178
"Yes","Yes",1e+05,101362,406804.337844607
"Yes","No",1e+05,27066,54133.0526317642
"Yes","No",1e+05,52478,104963.453848626
"Yes","Yes",0,136427,682137.566602086
"No","Yes",1e+05,83688,41823.1845790261
"No","Yes",1e+05,68409,34208.2095165819
"Yes","Yes",0,188003,940015.689083905
"Yes","No",0,95726,191461.169388486
"Yes","Yes",0,133127,665634.731022418
"Yes","No",0,104052,208091.832517324
"Yes","No",0,177868,355731.760337947
"No","No",0,33259,182.388913025943
"Yes","Yes",1e+05,40905,104530.17751539
"Yes","Yes",1e+05,147600,637992.190188413
"No","No",0,100538,317.0821540164
"No","No",1e+05,182828,427.572172445467
"No","No",0,163518,404.371190275182
"Yes","No",0,149849,299701.615430909
"Yes","Yes",0,166497,832476.250488743
"Yes","No",0,48818,97633.6919647695
"Yes","No",1e+05,85587,171174.555671323
"Yes","No",0,28557,57111.0023323201
"No","No",1e+05,37034,192.465011912182
"Yes","Yes",1e+05,102299,411491.58036716
"No","No",1e+05,137036,370.186691510278
"No","Yes",1e+05,67553,33780.8245945808
"Yes","Yes",1e+05,117470,487362.738969885
"No","Yes",0,38733,19370.5283767012
"Yes","Yes",0,123810,619043.902018497
"Yes","Yes",1e+05,151160,655783.093751452
"No","Yes",1e+05,59000,29507.5762955101
"Yes","Yes",0,155929,779663.65744318
"Yes","No",0,124013,248019.721043041
"Yes","No",0,100425,200855.107281332
"No","No",1e+05,168040,409.938657767166
"Yes","No",1e+05,48613,97215.6539061454
"No","Yes",0,72720,36348.4778288959
"No","Yes",1e+05,93835,46920.6079674113
"No","No",1e+05,67396,259.586612381975
"Yes","Yes",0,124520,622593.949606289
"Yes","Yes",1e+05,198182,890911.171647839
"Yes","No",0,171388,342780.422915167
"Yes","Yes",1e+05,129103,545516.73447214
"No","No",0,81602,285.638884031995
"Yes","Yes",1e+05,32741,63708.8654542199
"Yes","Yes",0,151583,757907.050612716
"No","Yes",0,104603,52290.0825925139
"Yes","No",1e+05,189171,378337.565350235
"Yes","Yes",0,71460,357304.898335311
"Yes","Yes",1e+05,126926,534631.83017578
"Yes","Yes",0,21761,108799.010499213
"Yes","Yes",0,142625,713121.63043299
"No","Yes",1e+05,36392,18190.6421266596
"Yes","No",1e+05,34162,68335.2311641776
"Yes","Yes",0,104019,520093.83401541
"No","No",1e+05,97053,311.556129706668
"No","No",0,65184,255.338497717901
"No","Yes",1e+05,98376,49209.2608849246
"Yes","Yes",1e+05,171558,757787.416222482
"No","Yes",0,83386,41699.6565827486
"Yes","Yes",1e+05,116341,481716.867087979
"Yes","Yes",0,103286,516435.738193794
"No","Yes",0,90220,45123.7219411178
"No","No",0,156241,395.298511034726
"No","Yes",1e+05,187647,93831.7304828935
"No","Yes",1e+05,161157,80576.1097916996
"No","Yes",0,106700,53345.0164746985
"No","Yes",0,27097,13547.5074337316
"No","No",0,36662,191.446617256973
"Yes","Yes",0,168752,843776.33598674
"No","No",0,176264,419.83538025704
"Yes","Yes",0,30388,151939.174161404
"No","Yes",0,36573,18276.3629397566
"No","No",0,181036,425.482734771133
"Yes","No",0,124487,248964.275133042
"Yes","Yes",0,195541,977698.234534682
"Yes","Yes",0,176404,882005.832694464
"Yes","No",0,59214,118420.059175952
"No","Yes",0,43980,21992.9994513267
"No","No",0,161179,401.463729082685
"Yes","No",0,173324,346649.90999483
"No","No",1e+05,139572,373.569300916703
"No","Yes",0,49048,24526.4569180446
"No","No",1e+05,69682,263.972624424652
"No","No",0,123493,351.408691202317
"No","Yes",0,134283,67153.6884059489
"Yes","Yes",1e+05,24031,20153.1231198946
"No","No",0,77288,277.973832299226
"No","No",0,171305,413.884232559941
"No","Yes",1e+05,163116,81555.9972635151
"Yes","No",0,25578,51153.8427207057
"No","Yes",0,21010,10519.3506613003
"Yes","No",0,98024,196057.194944671
"Yes","Yes",0,75424,377120.550823232
"Yes","Yes",0,87794,438965.884023639
"Yes","No",0,136787,273561.987444982
"Yes","Yes",1e+05,24645,23231.0359251649
"No","Yes",1e+05,132646,66330.7241840901
"Yes","Yes",1e+05,166545,732708.444962642
"No","Yes",0,170029,85024.8517764227
"No","Yes",0,43774,21878.049146975
"No","Yes",1e+05,166148,83077.9202108496
"No","No",0,111095,333.30987030742
"Yes","No",0,175364,350745.964441936
"No","Yes",1e+05,27654,13824.2346710984
"Yes","Yes",0,63219,316088.056725721
"Yes","Yes",0,176861,884312.975368149
"No","Yes",1e+05,125318,62672.5365042821
"No","No",0,41991,204.895774288217
"Yes","No",0,94569,189134.652989928
"Yes","No",1e+05,115952,231915.198646737
"No","No",0,95861,309.640503615115
"No","No",0,199105,446.21270087669
"Yes","Yes",1e+05,88162,340812.964954829
"Yes","Yes",0,97453,487265.890634152
"Yes","Yes",1e+05,128920,544625.347146863
"No","No",1e+05,182186,426.83920162751
"No","Yes",1e+05,171796,85886.4859294507
"No","Yes",0,80948,40473.2130236212
"Yes","Yes",0,169292,846458.691001347
"Yes","Yes",1e+05,48942,144707.293162198
"No","Yes",0,37069,18526.7213430013
"Yes","Yes",0,85420,427101.270583018
"No","Yes",0,93207,46607.5784867631
"Yes","Yes",1e+05,163283,716414.345309859
"Yes","Yes",0,139998,699970.62269173
"Yes","No",1e+05,36404,72816.4780722471
"No","Yes",0,109850,54908.9721529113
"Yes","Yes",0,128510,642544.155689542
"Yes","Yes",0,199952,999770.749226956
"No","No",1e+05,129801,360.276030840416
"Yes","Yes",1e+05,113309,466539.86643986
"Yes","Yes",1e+05,124906,524535.215027094
"No","Yes",1e+05,182261,91141.1204452018
"Yes","No",1e+05,43844,87678.4419182276
"No","Yes",1e+05,167109,83559.1852869031
"No","No",1e+05,54015,232.443720452542
"Yes","Yes",0,56484,282423.135547157
"No","Yes",0,58759,29376.8202602269
"No","Yes",1e+05,63856,31936.453235123
"Yes","Yes",0,30125,150627.524730443
"No","No",1e+05,56983,238.74329872431
"No","No",1e+05,64981,254.904715534593
"Yes","Yes",0,30114,150563.462584476
"Yes","Yes",0,149456,747284.356284215
