"Home","Car","Debt","Income","Amount"
"Yes","Yes",1e+05,160201,700999.026904715
"No","No",1e+05,144171,379.694477491867
"Yes","Yes",0,186898,934494.306025921
"No","No",1e+05,81245,285.059213509754
"Yes","Yes",0,52350,261746.346990099
"No","No",1e+05,109381,330.736704654359
"No","Yes",1e+05,112416,56215.8878436889
"Yes","No",0,155379,310743.126081602
"Yes","No",0,80053,160108.393001217
"Yes","No",1e+05,179268,358503.666498553
"Yes","No",1e+05,127956,255919.801112831
"Yes","Yes",0,147813,739074.58125197
"No","Yes",0,24747,12370.1257791576
"Yes","Yes",1e+05,76381,281913.37882112
"No","Yes",1e+05,72160,36089.8213044978
"No","No",0,28981,170.267143925651
"Yes","No",0,135891,271800.48826498
"No","Yes",0,126250,63138.041916638
"No","Yes",0,150515,75245.5544479436
"Yes","Yes",0,36328,181630.501742799
"Yes","No",0,66620,133249.967607436
"Yes","No",0,61760,123525.574716406
"Yes","No",0,171586,343179.6568466
"Yes","No",1e+05,161910,323818.934898207
"Yes","Yes",1e+05,179753,798756.086211575
"Yes","No",1e+05,62495,125011.61398753
"No","No",1e+05,67185,259.20074740794
"Yes","No",1e+05,80486,160967.159336322
"No","Yes",0,178112,89061.8605572801
"Yes","Yes",0,193696,968484.238337061
"Yes","Yes",1e+05,87038,335187.989508885
"Yes","No",1e+05,148145,296281.481333993
"No","No",1e+05,132270,363.673600369444
"No","Yes",1e+05,199872,99944.7491979521
"Yes","Yes",0,28338,141684.303893776
"Yes","Yes",1e+05,102405,412045.530494408
"No","Yes",1e+05,68930,34464.9543726336
"No","No",1e+05,173499,416.53572882086
"No","No",0,126894,356.235247750195
"Yes","No",0,37097,74207.6050375383
"No","Yes",1e+05,43949,21980.9175931662
"No","No",0,163325,404.126352672358
"Yes","No",0,63799,127581.453645295
"No","Yes",0,49627,24812.4570824079
"Yes","No",0,28428,56861.0535261599
"No","Yes",0,185183,92579.3175531966
"Yes","Yes",0,38114,190565.510270351
"Yes","No",1e+05,135267,270523.172231328
"No","No",1e+05,150088,387.407172510605
"Yes","Yes",1e+05,95946,379722.457636708
"Yes","No",1e+05,45650,91306.9866420463
"No","No",1e+05,132647,364.214645538524
"No","No",1e+05,81815,286.043598270405
"Yes","No",1e+05,186033,372061.445940175
"No","Yes",0,173898,86950.5781581694
"No","Yes",0,90263,45141.8664991921
"No","No",0,25935,161.02019181229
"Yes","Yes",0,60094,300475.309619258
"Yes","No",0,47821,95647.8579029418
"No","No",1e+05,179507,423.66888372104
"No","No",1e+05,180390,424.715575957994
"No","No",0,163841,404.784848010104
"No","No",1e+05,54605,233.688033572885
"No","No",0,81140,284.843348423028
"Yes","Yes",1e+05,57255,186288.5602924
"Yes","Yes",1e+05,83331,316673.83124056
"No","Yes",1e+05,176236,88134.9761916269
"No","Yes",1e+05,147464,73716.1822437645
"Yes","No",0,42350,84699.0944665926
"No","Yes",0,152965,76492.9939576712
"Yes","Yes",1e+05,107495,437481.795806551
"Yes","No",0,119986,239966.725730538
"Yes","Yes",0,84125,420622.803599662
"Yes","Yes",1e+05,112401,462006.245459127
"Yes","Yes",1e+05,80829,304141.254908123
"Yes","No",0,91208,182422.238871498
"No","Yes",1e+05,189902,94956.9611827809
"No","No",1e+05,22926,151.449936682721
"No","Yes",1e+05,176867,88441.6400057472
"Yes","Yes",1e+05,92910,364534.582856451
"No","Yes",1e+05,67920,33963.1272631672
"Yes","No",1e+05,122864,245713.589403147
"Yes","No",0,68771,137558.47413591
"Yes","Yes",0,61643,308203.291740307
"No","Yes",0,68295,34133.5981080607
"Yes","No",0,46520,93026.7848565493
"Yes","Yes",1e+05,100150,400744.084878159
"Yes","No",0,89590,179185.332902752
"Yes","Yes",0,21057,105289.06447399
"Yes","Yes",1e+05,113948,469730.059422431
"No","No",0,196267,443.023991415993
"Yes","No",1e+05,173170,346359.680306549
"No","Yes",0,161045,80521.7475003879
"Yes","No",1e+05,138597,277196.921389692
"Yes","Yes",1e+05,160422,702112.884323758
"Yes","No",0,26054,52108.1977069264
"No","No",0,80076,283.027878435948
"Yes","Yes",1e+05,193885,869423.377376984
"No","No",0,71049,266.545967113941
"No","No",0,91788,302.959681694183
"No","Yes",0,178294,89160.8939364507
"No","Yes",0,100877,50426.7006935821
"No","Yes",1e+05,41363,20683.1587605616
"Yes","No",0,21141,42275.2457061037
"No","Yes",0,117691,58834.9776315234
"No","Yes",0,32604,16303.6177004775
"Yes","Yes",0,102474,512356.065511025
"No","Yes",0,157516,78758.0481373048
"No","Yes",1e+05,159409,79687.9990955414
"Yes","Yes",0,160868,804353.644685373
"Yes","Yes",0,147574,737854.495508271
"Yes","Yes",0,25751,128771.956589981
"Yes","Yes",0,176139,880695.260259448
"No","No",1e+05,77957,279.213190308771
"Yes","No",0,48237,96467.6544088925
"No","No",1e+05,87564,295.866950066078
"Yes","No",1e+05,174978,349951.980864455
"No","Yes",0,195862,97918.4558239444
"No","Yes",0,121178,60595.6767973228
"Yes","Yes",0,100089,500462.099173459
"No","No",0,176520,420.144732895006
"Yes","Yes",1e+05,47484,137429.653643563
"No","No",0,80371,283.518057316806
"No","No",0,113645,337.108660582124
"No","Yes",0,119046,59519.3189045773
"No","No",0,57181,239.121874657171
"No","Yes",1e+05,104949,52463.2461245695
"No","Yes",1e+05,90321,45168.6927470401
"No","No",0,63836,252.63763434162
"No","Yes",1e+05,82644,41304.0948221191
"No","No",1e+05,112669,335.656554244396
"Yes","Yes",1e+05,98116,390585.730893734
"Yes","No",1e+05,122507,245024.453915841
"No","No",1e+05,73453,271.001865976182
"No","No",1e+05,36206,190.303170068666
"No","No",0,67478,259.734358120837
"No","Yes",1e+05,35424,17710.2228815111
"No","Yes",0,169996,84989.6368287176
"Yes","No",0,116169,232330.087339582
"No","No",1e+05,57686,240.158957481142
"No","No",1e+05,164789,405.951072382032
"No","Yes",1e+05,146877,73455.4306445511
"Yes","No",0,53585,107169.099783446
"No","No",1e+05,197397,444.285983216237
"No","Yes",1e+05,115531,57773.2917166673
"No","Yes",0,42583,21295.4246577092
"Yes","Yes",0,198050,990267.154794562
"Yes","Yes",0,69777,348873.041883839
"No","Yes",0,108984,54478.1410988662
"Yes","Yes",0,107753,538758.919470521
"No","No",1e+05,177277,421.04150761411
"Yes","No",0,180494,360994.050424061
"Yes","No",0,162966,325940.07862979
"Yes","No",0,179502,359019.087124842
"No","Yes",1e+05,191303,95666.121109806
"No","No",0,111986,334.633251931766
"Yes","Yes",1e+05,197671,888354.640282062
"Yes","No",0,149061,298135.936714832
"No","No",1e+05,174975,418.279207825074
"Yes","Yes",1e+05,21648,8228.4799259411
"No","Yes",1e+05,64133,32051.1636022378
"No","No",0,80333,283.429391456683
"Yes","No",1e+05,105512,211044.620951005
"No","Yes",0,194276,97123.7802426024
"No","Yes",0,67924,33983.3958759897
"No","Yes",0,124988,62493.946475628
"No","No",1e+05,41809,204.505930180587
"No","No",0,108489,329.38464936837
"Yes","Yes",1e+05,132748,563723.036327431
"No","Yes",0,109918,54962.5407144376
"No","Yes",0,20162,10086.220620561
"No","Yes",1e+05,182483,91246.7983183786
"No","No",0,147779,384.397519525139
"Yes","Yes",1e+05,126562,532819.804644969
"Yes","No",0,77228,154452.085320699
"No","Yes",0,142090,71057.4464332183
"No","Yes",1e+05,61806,30895.8674918738
"Yes","Yes",0,119610,598053.891494762
"No","No",0,131509,362.616243085368
"No","Yes",0,118676,59332.4118224906
"No","No",0,47548,218.062051349184
"No","Yes",0,86446,43208.7609536467
"No","No",1e+05,195785,442.469425911662
"Yes","No",0,87076,174135.020798244
"Yes","No",0,97732,195457.104866263
"No","Yes",1e+05,45054,22516.4438275934
"Yes","Yes",1e+05,98158,390782.520561233
"No","Yes",1e+05,33495,16738.1650808872
"Yes","No",0,144889,289780.506890622
"Yes","No",0,126417,252831.508709639
"Yes","No",0,26030,52056.706994316
"Yes","No",1e+05,79285,158576.792716919
"No","No",0,156754,395.926830700469
"No","No",1e+05,161112,401.39279732119
"Yes","No",1e+05,53790,107567.509386516
"No","Yes",1e+05,103385,51684.8429237971
"No","Yes",0,93306,46662.6185065997
"Yes","Yes",0,20667,103348.455111055
"No","No",0,86589,294.250896226525
"No","Yes",0,112275,56143.5790030925
"Yes","Yes",1e+05,21162,5807.3673517
"Yes","Yes",0,193758,968789.682563794
"No","No",0,39706,199.23695000274
"No","Yes",0,86181,43086.2186358568
"No","Yes",0,104698,52360.1042052958
"Yes","Yes",1e+05,186527,832641.426123867
"Yes","No",1e+05,160128,320251.754139561
"Yes","Yes",1e+05,99930,399631.097967969
"No","No",0,124318,352.577490462851
"No","No",0,104422,323.123530669236
"No","Yes",0,95469,47740.8156314458
"Yes","Yes",0,141832,709153.547870471
"Yes","Yes",1e+05,181390,806951.155351835
"No","No",0,55643,235.884363090215
"Yes","No",1e+05,95423,190845.405624799
"Yes","Yes",1e+05,142713,613563.212744796
"No","No",0,119717,346.006503121498
"No","No",0,135658,368.310684067219
"No","Yes",0,22450,11235.0601294239
"Yes","Yes",0,114001,570007.19610182
"Yes","Yes",1e+05,133334,566670.490711797
"Yes","No",1e+05,75708,151430.586123495
"No","Yes",0,125771,62892.1080105014
"No","Yes",0,47997,23994.2911816089
"Yes","No",0,122134,244271.39240003
"Yes","No",1e+05,199478,398964.330234182
"Yes","No",1e+05,73983,147955.458879114
"No","No",0,66673,258.196206743211
"Yes","Yes",1e+05,26479,32401.2711454328
"Yes","Yes",1e+05,171829,759145.212313159
"No","Yes",0,69018,34507.4861189367
"No","Yes",1e+05,21370,10665.9189294996
"Yes","Yes",0,186248,931238.288865499
"Yes","No",0,123925,247839.454459422
"No","No",1e+05,120923,347.753878836413
"No","Yes",1e+05,126709,63381.3771977558
"Yes","No",1e+05,130977,261952.404375129
"No","Yes",0,82075,41021.4950709644
"No","Yes",1e+05,123314,61648.4144595823
"Yes","No",1e+05,155161,310305.049485183
"No","No",1e+05,39453,198.646484356728
"Yes","Yes",1e+05,112419,462096.805614357
"Yes","Yes",1e+05,181809,809042.065942998
"No","No",1e+05,92189,303.595058934689
"No","Yes",1e+05,41866,20929.3747591925
"No","No",1e+05,144942,380.7318480418
"Yes","Yes",1e+05,82404,312034.417110059
"Yes","No",1e+05,59864,119736.000086577
"Yes","Yes",1e+05,191892,859445.987092317
"Yes","No",0,151469,302933.058412166
"Yes","No",0,37801,75585.8274691808
"No","Yes",0,123052,61533.8646185418
"No","No",1e+05,161291,401.614617222323
"Yes","Yes",0,26059,130275.595736668
"Yes","No",1e+05,46258,92527.5101540067
"Yes","Yes",0,100983,504905.856233209
"Yes","No",0,47650,95285.3863833069
"No","No",0,36444,190.898601471684
"Yes","Yes",1e+05,97298,386478.130186865
"Yes","No",0,97371,194746.828645123
"No","No",0,165939,407.325182165332
"Yes","Yes",0,65183,325906.590891738
"No","No",1e+05,42432,206.005234121726
"Yes","Yes",1e+05,154449,672225.235565194
"Yes","Yes",0,146228,731134.243497538
"No","No",0,78207,279.612412204257
"Yes","Yes",0,58893,294463.329452023
"No","No",0,71014,266.479615251203
"No","Yes",0,55303,27659.4757263398
"Yes","Yes",0,173706,868521.709507205
"No","No",0,82057,286.452921546442
"Yes","Yes",0,41155,205776.535054938
"No","Yes",1e+05,183524,91740.210034124
"Yes","Yes",0,29504,147515.056019148
"Yes","Yes",1e+05,88374,341861.626021704
"No","Yes",0,119593,59801.6957312327
"No","Yes",0,147267,73640.8998739628
"No","Yes",0,84039,42022.0339602399
"No","Yes",1e+05,53541,26758.7413344445
"Yes","No",0,55812,111592.460598608
"No","No",0,141851,376.619721837719
"No","Yes",1e+05,39020,19501.2488313132
"No","No",1e+05,142997,378.155778543638
"No","Yes",1e+05,193304,96663.6938381695
"Yes","Yes",0,99689,498436.256773646
"Yes","Yes",1e+05,182216,811068.230463744
"Yes","Yes",0,43224,216118.670313015
"No","Yes",0,169668,84841.8691046707
"No","Yes",1e+05,150508,75256.7463989683
"Yes","No",0,156249,312518.381609609
"Yes","Yes",0,82121,410624.26108778
"No","No",0,36127,190.028913859467
"Yes","No",1e+05,118376,236744.174253109
"No","No",1e+05,34612,186.026944746159
"No","Yes",1e+05,159503,79736.0056826352
"Yes","Yes",1e+05,32568,62841.6667453621
"No","No",0,118182,343.758140561395
"No","No",1e+05,26700,163.441240089172
"No","No",0,86517,294.159446529705
"Yes","Yes",1e+05,170425,752145.729511155
"No","No",1e+05,97766,312.690543282068
"No","No",0,46430,215.418893095219
"No","No",0,89175,298.640632294834
"Yes","No",0,168126,336247.962460576
"No","No",1e+05,151011,388.604019603825
"No","Yes",1e+05,24817,12384.7930246396
"No","No",0,174836,418.127771077404
"No","No",0,88433,297.355862499121
"No","No",1e+05,85618,292.592326828639
"No","Yes",0,195287,97660.5329211836
"No","Yes",0,120507,60259.9501829622
"Yes","No",1e+05,103075,206137.575904301
"No","Yes",1e+05,89530,44771.4346586165
"Yes","Yes",0,75394,376959.947050456
"No","Yes",1e+05,166103,83050.8215001373
"No","No",0,64255,253.504103653316
"Yes","No",0,55032,110061.825005138
"No","Yes",0,101078,50548.776174619
"No","Yes",0,149565,74795.2705652587
"No","No",0,199603,446.771721562045
"No","Yes",1e+05,144077,72027.2195828105
"No","Yes",1e+05,82569,41294.4960891703
"Yes","Yes",1e+05,48007,140024.82834954
"Yes","Yes",1e+05,163215,716074.954699803
"Yes","Yes",0,100897,504465.396430707
"Yes","Yes",0,25960,129792.253926829
"No","Yes",1e+05,126129,63057.3218123764
"No","No",1e+05,46459,215.570733250957
"Yes","Yes",1e+05,175566,777828.028490458
"No","No",1e+05,38329,195.789505817113
"No","No",1e+05,122247,349.630192380042
"No","No",0,32421,180.141864967108
"No","Yes",0,185326,92670.2934893302
"No","Yes",0,136842,68426.3073706438
"Yes","Yes",1e+05,39630,98151.7378922206
"No","No",1e+05,146865,383.220952445215
"No","No",1e+05,59692,244.322627960651
"Yes","No",0,75656,151308.743800038
"No","No",1e+05,23318,152.64725197638
"Yes","No",1e+05,50782,101568.136643577
"Yes","No",0,140354,280698.134220731
"No","No",0,162822,403.511422168632
"Yes","No",1e+05,153560,307136.087736624
"No","No",0,133193,364.956219569212
"Yes","No",0,35866,71741.1879461564
"No","Yes",1e+05,198739,99361.2018485768
"Yes","No",1e+05,104159,208332.915168854
"No","No",1e+05,87794,296.284277093112
"No","No",1e+05,57020,238.791127768737
"No","Yes",0,24914,12462.5434487427
"No","No",0,126571,355.748264603009
"Yes","No",0,144874,289754.886682044
"No","Yes",1e+05,143387,71694.9011717706
"No","Yes",1e+05,173339,86668.5871425783
"Yes","No",1e+05,168317,336631.111736505
"No","No",0,83474,288.925261354343
"No","Yes",1e+05,65659,32842.4012624415
"Yes","No",0,135315,270636.722520809
"No","No",0,47834,218.702995408705
"No","Yes",1e+05,104184,52091.2474117764
"No","No",1e+05,120016,346.429215229363
"Yes","Yes",1e+05,155490,677445.616689278
"No","Yes",0,87765,43874.5256239483
"Yes","Yes",1e+05,116466,482340.40224
"No","No",1e+05,124679,353.09621605088
"Yes","No",1e+05,110922,221840.131689653
"Yes","No",0,22884,45784.7076994401
"No","Yes",0,111471,55752.5332854809
"Yes","Yes",1e+05,69984,249927.887228295
"Yes","Yes",1e+05,78156,290795.868580607
"No","Yes",1e+05,176713,88356.9932553816
"No","No",0,147911,384.572539316781
"Yes","No",1e+05,48833,97656.6840698777
"Yes","Yes",1e+05,36418,82069.1879308938
"Yes","Yes",1e+05,75764,278823.64395997
"Yes","No",1e+05,55380,110754.675916591
"No","No",0,142719,377.775455129005
"No","Yes",1e+05,104495,52251.1532972693
"Yes","No",0,62482,124967.899492107
"Yes","Yes",0,41319,206588.027398635
"No","No",0,86731,294.511022170659
"Yes","Yes",0,184769,923838.544329446
"Yes","Yes",0,193375,966864.646750156
"Yes","Yes",0,56091,280437.924248393
"No","Yes",0,147871,73929.664688856
"No","No",0,79606,282.159495586144
"Yes","No",1e+05,64955,129916.885502594
"Yes","No",1e+05,144028,288055.085194791
"Yes","Yes",1e+05,31948,59725.9130264472
"Yes","Yes",1e+05,29520,47589.9085707768
"Yes","No",0,57172,114349.54224366
"No","No",0,88123,296.834980828542
"Yes","No",1e+05,180588,361178.500602233
"Yes","No",1e+05,20149,40305.3690241439
"No","Yes",1e+05,150361,75178.5040244905
"Yes","Yes",0,179055,895273.910660755
"Yes","No",0,157178,314354.888351369
"Yes","No",0,153777,307547.143316698
"No","Yes",0,67387,33706.4054582808
"No","Yes",0,156357,78181.4864178095
"Yes","No",1e+05,51152,102319.047956443
"Yes","Yes",1e+05,22083,10402.9601836893
"Yes","Yes",0,128128,640639.040122672
"No","Yes",1e+05,125889,62951.9308870483
"Yes","Yes",1e+05,64688,223445.066011385
"No","Yes",1e+05,41474,20735.687826676
"No","No",0,136560,369.531364047282
"No","Yes",0,82750,41369.2985548653
"Yes","Yes",1e+05,108075,440374.880098994
"No","No",0,186797,432.197027284005
"No","Yes",0,165055,82529.1732844048
"No","No",0,108537,329.398299511589
"No","Yes",0,175452,87706.3794394514
"Yes","Yes",1e+05,142946,614724.043361147
"No","No",1e+05,61583,248.173490840293
"No","No",1e+05,20620,143.659801910114
"No","No",0,128328,358.235679588326
"No","Yes",0,40688,20329.2425732154
"Yes","No",1e+05,188787,377571.212226694
"Yes","Yes",0,112125,560625.738381037
"No","No",0,177950,421.82919960317
"Yes","Yes",1e+05,137216,586076.597670688
"Yes","Yes",1e+05,83465,317311.071029137
"No","Yes",1e+05,45657,22822.9635147644
"No","Yes",0,125112,62559.7881880132
"Yes","Yes",0,99630,498154.092112756
"No","No",1e+05,28942,170.150841937492
"No","No",0,49335,222.131436900196
"Yes","No",1e+05,123111,246224.034335302
"No","Yes",0,128219,64110.2421139653
"No","Yes",0,173469,86730.5592935971
"Yes","No",1e+05,84126,168248.868312471
"Yes","Yes",1e+05,147624,638119.345201599
"Yes","No",1e+05,42370,84745.0127232994
"Yes","Yes",0,141118,705578.78983306
"Yes","No",1e+05,62105,124226.034460045
"Yes","No",1e+05,189199,378425.329992121
"No","Yes",0,157039,78526.165392347
"Yes","Yes",0,59467,297330.518808924
"No","Yes",0,41181,20610.6148235438
"Yes","No",0,153373,306760.11115475
"Yes","Yes",0,79936,399680.146643457
"Yes","Yes",1e+05,115435,477183.649487767
"Yes","Yes",0,143424,717113.851319685
"No","No",0,143044,378.206243787211
"No","No",1e+05,44598,211.165130864496
"Yes","Yes",0,37913,189579.325621353
"No","Yes",1e+05,196914,98459.4160855985
"Yes","Yes",0,190491,952454.888588356
"No","No",0,187482,432.994580787064
"Yes","Yes",1e+05,70240,251197.592896959
"Yes","No",0,149012,298028.582195604
"Yes","Yes",0,35182,175899.256937486
"No","Yes",0,44210,22091.7064711372
"Yes","Yes",1e+05,75796,278974.572651215
"Yes","No",1e+05,54593,109173.216355101
"Yes","Yes",1e+05,109950,449748.460250572
"No","Yes",0,137735,68884.8180659175
"No","No",1e+05,84436,290.594365963206
"No","Yes",0,189516,94756.1371517902
"Yes","Yes",1e+05,63196,215986.07601116
"No","Yes",0,51253,25620.9279378288
"Yes","No",0,180816,361632.755562829
"Yes","No",0,172321,344635.4055116
"No","No",0,151952,389.785977476474
"Yes","No",1e+05,184063,368133.954143376
"No","Yes",0,115725,57851.4990487175
"No","No",1e+05,131570,362.719213306466
"Yes","No",1e+05,120906,241828.427025314
"No","Yes",0,168000,84002.5119536037
"Yes","Yes",0,69160,345806.76154617
"No","Yes",0,136974,68495.7056708372
"No","No",0,39915,199.731488536363
"No","Yes",1e+05,125124,62553.7000438996
"No","Yes",1e+05,117154,58572.8279449583
"Yes","Yes",1e+05,155073,675369.564243218
"Yes","No",0,79034,158059.74013248
"Yes","Yes",0,21077,105395.548044173
"Yes","No",1e+05,95691,191383.54057385
"No","Yes",1e+05,20684,10332.6844244398
"Yes","Yes",1e+05,93579,367893.162025434
"No","No",0,33056,181.810624124159
"Yes","No",1e+05,194632,389256.202476119
"No","No",1e+05,36941,192.191609466615
"Yes","Yes",0,82083,410442.959036605
"No","No",1e+05,76652,276.854113935238
"No","No",0,142353,377.295643228648
"Yes","Yes",1e+05,52897,164485.493615017
"Yes","No",0,194591,389195.047035159
"Yes","Yes",1e+05,117817,489085.92465204
"Yes","Yes",0,131478,657377.293957369
"No","No",0,175904,419.420542389113
"Yes","No",1e+05,67986,135975.688768745
"No","No",0,58109,241.049996020504
"Yes","Yes",1e+05,122568,512839.262558275
"Yes","No",0,73450,146901.890967776
"Yes","No",1e+05,48133,96274.5860104471
"Yes","No",0,153406,306796.750856705
"No","No",1e+05,76989,277.440623716702
"No","No",1e+05,98968,314.561007888982
"Yes","No",1e+05,149857,299714.208779613
"No","Yes",0,106289,53152.3321467178
"No","Yes",0,35126,17551.1963942207
"Yes","No",1e+05,170662,341315.812180237
"No","Yes",0,30235,15126.819568336
"No","Yes",0,197901,98945.9382242846
"No","No",1e+05,56229,237.156306416532
"No","No",0,69072,262.799890678428
"No","Yes",0,178945,89474.8184474372
"Yes","No",1e+05,49198,98404.4732651717
"No","Yes",1e+05,54467,27235.3481837288
"Yes","Yes",0,58611,293063.515226968
"Yes","Yes",1e+05,138999,594985.012656852
"No","Yes",1e+05,38423,19208.061392167
"No","No",1e+05,45513,213.349692147757
"No","No",1e+05,168063,409.946103060593
"No","Yes",0,169967,84995.8196120594
"No","No",0,112026,334.724544024452
"No","Yes",1e+05,198950,99478.6772598639
"No","Yes",0,184651,92323.5971859685
"Yes","Yes",1e+05,186615,833073.856234997
"No","Yes",0,34925,17458.0301528303
"No","No",0,20050,141.64870405098
"No","No",1e+05,148592,385.450774357212
"Yes","No",1e+05,26372,52742.0010249117
"No","Yes",0,76881,38448.7500717092
"Yes","No",0,163376,326756.087049662
"No","Yes",1e+05,77096,38540.16693001
"No","No",1e+05,179049,423.157729766913
"No","No",0,166227,407.714654592936
"Yes","Yes",0,31235,156184.461696347
"Yes","No",0,117739,235486.451040116
"No","Yes",0,96015,48007.7819254733
"Yes","Yes",1e+05,113239,466197.287249477
"No","No",0,96910,311.299543721429
"Yes","No",0,50463,100922.527326458
"Yes","No",0,142711,285416.44163776
"No","Yes",0,131940,65958.0910063461
"Yes","Yes",1e+05,168806,744034.789113985
"Yes","Yes",0,59499,297485.950178777
"Yes","Yes",1e+05,26975,34879.8838684539
"Yes","No",1e+05,71778,143553.711959793
"Yes","Yes",1e+05,143151,615735.598701438
"Yes","Yes",1e+05,158443,692219.987242556
"No","Yes",1e+05,191951,95991.2648178094
"No","Yes",0,149334,74631.6989944714
"Yes","No",1e+05,62202,124403.917609624
"No","Yes",0,22065,11055.7348802718
"No","Yes",0,185868,92941.1253209646
"Yes","No",0,108157,216295.437171494
"Yes","No",0,121569,243128.456590056
"No","No",0,145462,381.412999736835
"No","Yes",1e+05,138279,69135.8914830266
"Yes","No",1e+05,90424,180857.434968581
"No","No",1e+05,31698,178.023580956604
"No","Yes",1e+05,157605,78799.3770614522
"Yes","No",0,76472,152949.652462087
"Yes","No",0,127163,254338.254528593
"No","Yes",1e+05,38441,19212.7343281038
"No","Yes",1e+05,182680,91355.9573354451
"No","No",1e+05,114692,338.642808681487
"No","Yes",1e+05,96241,48129.9749925008
"Yes","Yes",1e+05,24445,22211.3881878825
"Yes","No",1e+05,68838,137689.019227438
"Yes","No",0,152694,305399.84575398
"Yes","Yes",1e+05,64535,222661.713766524
"Yes","No",1e+05,133111,266225.116638209
"No","No",1e+05,180267,424.580655582171
"Yes","Yes",1e+05,131495,557478.407131075
"No","No",1e+05,113351,336.688552203865
"Yes","No",0,154430,308852.212771288
"Yes","No",1e+05,167692,335385.941793665
"No","Yes",1e+05,107099,53552.5757031952
"Yes","No",1e+05,149841,299676.214726751
"No","No",0,171112,413.669751536793
"Yes","No",0,173291,346598.584322552
"Yes","No",0,186524,373031.753265305
"Yes","No",1e+05,65341,130682.676633259
"No","Yes",0,132116,66046.6324413951
"No","No",1e+05,78343,279.910081952718
"Yes","No",0,192814,385642.664940237
"No","Yes",0,151740,75879.6566331299
"No","Yes",1e+05,191890,95959.4077937259
"Yes","Yes",1e+05,65597,227990.742138324
"Yes","No",1e+05,159231,318461.856114732
"No","No",0,38884,197.145262940952
"No","Yes",0,99196,49594.2654032134
"No","Yes",1e+05,159725,79864.8470338121
"Yes","No",1e+05,145305,290588.211003814
"Yes","No",1e+05,95228,190459.807465517
"No","No",1e+05,49053,221.475769188032
"Yes","Yes",1e+05,60700,203496.827267721
"No","Yes",1e+05,54497,27248.2732392731
"No","Yes",1e+05,67176,33587.5888005454
"Yes","Yes",1e+05,142546,612719.240350845
"Yes","Yes",0,47085,235435.962652884
"No","Yes",0,99926,49973.8333380246
"No","Yes",0,96864,48421.7731688446
"No","Yes",0,108859,54419.9919160067
"No","No",0,127679,357.343756787021
"No","Yes",1e+05,196182,98085.6738658961
"No","Yes",1e+05,119115,59554.5462393641
"Yes","No",0,50063,100126.461411493
"No","Yes",0,188281,94141.0952499173
"No","No",0,108164,328.898625660175
"No","No",1e+05,119681,345.958174917203
"No","No",1e+05,21624,147.021763240462
"Yes","No",1e+05,109553,219111.539432057
"Yes","Yes",0,87029,435144.509449561
"Yes","No",1e+05,77330,154650.110662367
"No","Yes",1e+05,69274,34639.010970681
"No","Yes",1e+05,131791,65894.533898831
"Yes","Yes",1e+05,170685,753433.0702134
"No","Yes",0,123578,61785.7639260013
"Yes","Yes",0,161564,807834.491058707
"No","No",0,172874,415.760506315678
"Yes","No",1e+05,71519,143048.187409896
"No","No",1e+05,110826,332.904215076137
"No","No",0,129987,360.542764338581
"Yes","Yes",0,46534,232662.613990036
"Yes","Yes",1e+05,100999,405010.40043923
"No","Yes",1e+05,40800,20410.4489221723
"No","No",0,73080,270.342252162902
"No","Yes",1e+05,84555,42280.1460019624
"No","No",0,122056,349.371744024126
"No","Yes",0,67455,33726.6318348625
"No","Yes",0,82097,41044.2421439119
"No","Yes",0,82644,41329.2252697912
"No","No",0,169466,411.668130041995
"Yes","Yes",0,113503,567519.760647708
"No","Yes",0,163314,81673.3044227928
"Yes","No",0,51111,102213.229164831
"No","Yes",1e+05,117218,58612.8615051512
"No","Yes",0,169273,84630.7017808961
"No","Yes",1e+05,161274,80636.2237886826
"No","No",0,99164,314.90554647755
"Yes","Yes",0,101393,506962.18977126
"Yes","No",0,41109,82219.2659091578
"Yes","No",0,29333,58680.6778175667
"Yes","Yes",0,170041,850200.248160542
"Yes","No",0,188485,376959.59070923
"No","No",0,102653,320.396650900176
"Yes","Yes",0,104663,523318.354103886
"Yes","Yes",0,166744,833719.249676932
"Yes","No",1e+05,30015,60034.6056910671
"Yes","No",1e+05,184849,369713.756071045
"Yes","Yes",1e+05,24803,23999.0755961736
"No","Yes",1e+05,160643,80332.2018452639
"Yes","No",1e+05,187336,374678.019615305
"No","Yes",1e+05,166580,83271.7324584953
"Yes","Yes",0,130966,654820.338710319
"Yes","No",0,133504,267013.18033917
"No","Yes",0,79909,39957.2860080539
"Yes","Yes",0,159285,796424.391145709
"Yes","Yes",0,60240,301195.749067767
"Yes","Yes",1e+05,70164,250829.089131475
"Yes","Yes",1e+05,192894,864478.731001638
"No","No",1e+05,29294,171.181648047526
"Yes","No",0,139450,278900.942874772
"Yes","Yes",1e+05,21623,8092.21648830355
"No","Yes",0,96349,48169.8172804984
"No","Yes",1e+05,112875,56428.7346883782
"No","Yes",1e+05,51678,25832.3376113746
"Yes","Yes",0,105852,529247.164759922
"Yes","Yes",1e+05,25720,28607.7772722818
"No","No",1e+05,136925,370.032438820241
"Yes","No",1e+05,76362,152725.687973545
"No","No",1e+05,54962,234.465716702685
"No","No",1e+05,45232,212.691983775402
"No","No",0,103652,321.951896224584
"Yes","No",0,187513,375012.35071188
"No","Yes",0,187372,93696.666190331
"No","No",1e+05,74692,273.326219258183
