"Home","Car","Debt","Income","Amount"
"Yes","No",0,197136,985697.035034685
"Yes","Yes",1e+05,21928,119275.172991941
"Yes","Yes",0,95795,957938.308359895
"Yes","No",0,38066,190329.943353863
"Yes","No",1e+05,56020,280095.901639812
"Yes","Yes",1e+05,111526,1015270.18409616
"Yes","Yes",1e+05,85843,758427.645262082
"No","Yes",1e+05,68376,136739.767041829
"Yes","Yes",0,144519,1445176.74174783
"Yes","No",1e+05,143825,719123.387872601
"Yes","Yes",1e+05,176127,1661266.50111838
"Yes","No",0,82597,412995.759145855
"Yes","No",0,20148,100744.651583327
"No","Yes",0,152855,305692.275883011
"Yes","No",0,78193,390951.530351497
"No","No",1e+05,186128,4319.02574596419
"Yes","No",0,64994,324972.695409687
"No","No",0,84939,2905.92428113558
"Yes","Yes",0,87778,877773.334733716
"Yes","No",1e+05,47995,239963.965435105
"No","Yes",0,69928,139846.703507543
"No","Yes",0,141969,283940.143328493
"Yes","Yes",1e+05,92178,821784.291460911
"Yes","No",0,103267,516328.768364792
"Yes","Yes",1e+05,37312,273126.797822295
"No","Yes",0,103107,206214.304768621
"Yes","No",1e+05,93510,467544.24374354
"Yes","Yes",0,64768,647668.224024967
"Yes","Yes",1e+05,111254,1012546.42074184
"Yes","Yes",0,78431,784309.227446694
"No","No",1e+05,131399,3631.0301964062
"Yes","No",0,58847,294206.898556828
"Yes","No",0,127357,636771.856793887
"No","Yes",0,99390,198776.727501527
"No","No",1e+05,20103,1411.35730355382
"No","Yes",0,114085,228171.50192698
"Yes","No",0,184720,923601.427611606
"Yes","Yes",1e+05,109888,998882.103399137
"No","Yes",1e+05,178612,357217.933741577
"No","No",1e+05,21995,1487.10410072936
"Yes","No",0,83803,419018.38804933
"No","No",1e+05,175336,4199.14983023338
"No","Yes",1e+05,177709,355404.739818672
"Yes","Yes",0,177043,1770417.33348049
"Yes","Yes",1e+05,55071,450704.346854548
"No","No",0,59415,2445.36710825937
"No","Yes",1e+05,136683,273363.405878116
"Yes","No",1e+05,99587,497944.670235245
"No","Yes",0,97108,194214.589476432
"Yes","No",1e+05,141554,707771.833556635
"No","Yes",1e+05,53884,107757.98261101
"Yes","Yes",1e+05,76667,666661.970123293
"No","No",0,111673,3331.86549808778
"Yes","No",0,29903,149519.722859646
"Yes","No",1e+05,139014,695059.138388271
"No","Yes",1e+05,119338,238670.338071934
"No","No",0,57744,2411.25395923841
"Yes","No",0,135316,676586.05805128
"No","Yes",0,85266,170524.583423737
"No","Yes",1e+05,77163,154321.156260985
"No","Yes",1e+05,104655,209308.317661718
"Yes","No",1e+05,144529,722654.923872135
"No","Yes",1e+05,109714,219438.318747779
"No","Yes",0,65018,130043.038163285
"No","No",1e+05,89082,2970.00330586109
"Yes","Yes",1e+05,117910,1079099.8161822
"Yes","No",0,153504,767517.311857397
"Yes","No",1e+05,32615,163086.130775641
"Yes","No",1e+05,153187,765920.309036239
"Yes","No",1e+05,166916,834593.892189549
"Yes","Yes",0,124982,1249821.46798952
"No","Yes",1e+05,153660,307324.005627496
"Yes","Yes",1e+05,197147,1871457.74359118
"No","No",1e+05,117716,3411.78146859811
"No","No",0,40611,2002.99088086517
"Yes","No",0,92423,462133.262511982
"No","No",1e+05,73588,2696.75531447179
"Yes","No",0,130304,651499.819318551
"No","No",1e+05,31326,1778.38436632696
"No","No",1e+05,188767,4339.3127271145
"No","Yes",1e+05,98869,197742.133825609
"No","Yes",0,161651,323297.085318078
"Yes","No",1e+05,98600,493001.19888256
"Yes","No",1e+05,199260,996313.564322196
"No","Yes",1e+05,181528,363059.836568821
"Yes","Yes",1e+05,56266,462667.920866805
"No","No",1e+05,67081,2595.11637571028
"No","No",1e+05,144328,3790.44540623366
"No","Yes",1e+05,96651,193306.537467392
"Yes","Yes",0,167492,1674912.55046862
"No","Yes",1e+05,79584,159162.034947521
"Yes","Yes",1e+05,55424,454247.587896453
"Yes","No",1e+05,105277,526363.646390031
"Yes","Yes",1e+05,27522,175209.872773668
"No","No",1e+05,192406,4405.83456246887
"Yes","No",1e+05,54850,274231.274645652
"No","No",1e+05,23635,1533.70408595334
"No","Yes",0,148706,297418.053332893
"Yes","Yes",0,135628,1356263.64114473
"Yes","No",0,118161,590797.009919196
"No","Yes",0,63504,127005.692789697
"Yes","Yes",1e+05,103430,934300.17495659
"Yes","No",0,189881,949401.147906815
"Yes","Yes",1e+05,166883,1568820.69663029
"No","No",0,177605,4225.87426892775
"Yes","No",1e+05,41956,209796.892875869
"Yes","No",0,107249,536244.345405476
"Yes","No",1e+05,57781,288897.247875478
"No","Yes",0,183720,367420.228172884
"No","Yes",0,136990,273983.789704394
"Yes","Yes",1e+05,135077,1250770.27247057
"No","Yes",0,155787,311585.831739752
"Yes","No",1e+05,28988,144936.254419369
"No","No",0,197421,4440.30980900674
"No","No",0,189684,4367.35327465039
"No","Yes",0,156992,313984.104950223
"No","No",0,125362,3532.32497740332
"Yes","Yes",1e+05,156825,1468253.8040328
"No","No",1e+05,170826,4119.45419920336
"Yes","Yes",0,134282,1342821.25683017
"No","No",1e+05,64273,2524.07487450816
"No","No",1e+05,59829,2428.42552824794
"Yes","Yes",0,99949,999492.063615705
"Yes","Yes",1e+05,83243,732427.012777039
"No","No",0,78117,2822.21241824542
"No","No",1e+05,121655,3495.42479529044
"No","Yes",0,85729,171452.892776851
"Yes","Yes",0,68956,689554.639738647
"Yes","No",1e+05,44646,223244.944696014
"Yes","Yes",0,93627,936277.576149024
"No","Yes",0,96804,193615.383030632
"No","No",0,54211,2329.75079864734
"No","Yes",0,52912,105824.883832629
"Yes","No",0,97629,488141.225373553
"No","No",0,113607,3373.98590115246
"Yes","Yes",1e+05,99661,896610.131026336
"Yes","Yes",0,71717,717170.830605897
"No","No",1e+05,81092,2842.45912575841
"Yes","Yes",1e+05,36686,266858.995548993
"No","No",0,189166,4359.28897489356
"Yes","Yes",0,57575,575749.174811161
"No","Yes",1e+05,87053,174088.646302444
"Yes","No",1e+05,83683,418395.425264184
"Yes","No",0,74422,372113.504655845
"Yes","No",1e+05,44520,222583.363159833
"No","No",1e+05,80636,2838.37789028369
"No","No",1e+05,166701,4100.95854078722
"Yes","No",1e+05,118727,593630.885568882
"Yes","No",0,127392,636967.368840125
"Yes","Yes",1e+05,160420,1504197.62611243
"No","No",0,117266,3425.00769755202
"No","No",1e+05,155662,3942.9019736647
"Yes","No",0,63969,319855.960846624
"Yes","No",1e+05,146673,733370.459384948
"Yes","Yes",0,25184,251834.77281341
"No","No",1e+05,92258,3030.46256411451
"No","No",0,144319,3792.38605676979
"No","Yes",0,40376,80764.0536633094
"Yes","Yes",0,28977,289762.922697984
"Yes","No",1e+05,22524,112626.882333673
"Yes","No",0,185944,929720.204721662
"Yes","Yes",1e+05,100237,902377.432530895
"Yes","Yes",0,87460,874594.936159339
"No","Yes",0,119988,239987.255345448
"No","Yes",1e+05,165467,330943.604931251
"Yes","Yes",0,113830,1138292.50715962
"Yes","Yes",1e+05,48327,383265.931776716
"Yes","No",0,118076,590367.259018182
"Yes","Yes",0,191397,1913972.13138851
"Yes","Yes",1e+05,50716,407166.151938995
"No","No",0,28637,1685.31751370205
"Yes","No",0,104565,522822.566943439
"No","Yes",1e+05,86776,173551.832607406
"Yes","No",0,194716,973575.208859541
"Yes","No",1e+05,163941,819716.584849681
"No","No",1e+05,158035,3972.23874100589
"Yes","Yes",0,78692,786898.0382292
"No","No",0,174570,4197.78699803234
"Yes","Yes",0,71285,712842.882630985
"No","Yes",1e+05,101632,203281.333693958
"No","No",1e+05,32563,1818.93284574811
"Yes","No",0,198126,990614.932403563
"Yes","No",0,144788,723936.642518059
"No","Yes",1e+05,60231,120464.232962469
"Yes","Yes",0,96487,964884.492377828
"No","No",0,64135,2528.94459501246
"No","Yes",1e+05,98038,196071.051232171
"No","Yes",1e+05,81223,162451.871983753
"Yes","Yes",0,160165,1601642.30176151
"No","Yes",0,55832,111678.437539953
"Yes","No",1e+05,172318,861595.563226346
"Yes","Yes",1e+05,161133,1511332.61638926
"No","Yes",1e+05,178113,356222.164199467
"No","No",1e+05,121886,3502.02760436855
"No","No",1e+05,57717,2394.845865662
"No","Yes",0,126029,252055.901861207
"Yes","No",1e+05,103482,517405.650917538
"No","Yes",1e+05,197991,395986.93394831
"Yes","No",1e+05,49026,245137.39942351
"Yes","No",0,129137,645683.99530262
"Yes","No",0,20260,101314.582409741
"Yes","Yes",0,40951,409504.609932232
"Yes","No",0,36564,182820.583075013
"Yes","No",0,168391,841942.591387937
"Yes","Yes",0,77103,771033.269749574
"No","Yes",0,114567,229132.616677126
"No","Yes",1e+05,39799,79583.1941297254
"Yes","Yes",1e+05,107492,974918.010499613
"No","Yes",1e+05,37249,74508.9151172947
"Yes","No",1e+05,83339,416695.774105728
"Yes","No",0,63518,317593.656480435
"No","Yes",0,56788,113571.073504765
"No","Yes",1e+05,199598,399198.426905245
"No","Yes",0,131429,262858.989653727
"Yes","Yes",0,66466,664663.716161513
"No","No",0,175004,4196.33285020109
"Yes","No",0,87403,437011.81938703
"Yes","Yes",1e+05,173922,1639225.95730821
"Yes","No",1e+05,21734,108673.049954021
"Yes","Yes",0,143135,1431356.08365212
"No","No",1e+05,95647,3094.42213329037
"No","Yes",0,158664,317317.38169494
"No","No",0,134865,3665.58737893295
"No","Yes",1e+05,195155,390313.691553643
"Yes","No",1e+05,87692,438459.181200835
"No","Yes",1e+05,152409,304828.574511238
"Yes","No",1e+05,170530,852644.818401064
"No","No",1e+05,58210,2406.86454707293
"No","Yes",0,82844,165671.176698395
"No","No",1e+05,75752,2751.48687713152
"No","Yes",0,113019,226046.400447863
"Yes","No",0,174397,871992.019175099
"No","Yes",0,63850,127709.321764902
"Yes","Yes",0,60742,607430.678152086
"No","No",1e+05,172552,4142.10194245207
"Yes","Yes",1e+05,155036,1450357.9416158
"Yes","Yes",1e+05,192083,1820846.32281521
"Yes","Yes",1e+05,113259,1032584.61009982
"No","Yes",0,124252,248500.389705741
"Yes","No",0,179441,897199.618770408
"No","No",1e+05,122254,3511.58078737136
"Yes","Yes",1e+05,155548,1455485.54928814
"No","Yes",1e+05,69761,139544.354831322
"No","No",1e+05,70722,2663.40787284643
"Yes","Yes",0,92952,929518.796974202
"No","Yes",0,71563,143119.641970535
"Yes","No",0,22617,113087.080880213
"No","Yes",1e+05,190576,381168.055144419
"No","No",1e+05,143027,3787.54016226686
"No","Yes",1e+05,42855,85708.7179983137
"Yes","No",1e+05,153791,768941.853480203
"Yes","No",1e+05,194879,974387.664316203
"Yes","No",1e+05,131207,656032.644781349
"Yes","Yes",0,88198,881986.32035953
"No","No",0,74314,2714.28048583605
"Yes","No",1e+05,160387,801957.737779027
"No","No",1e+05,131792,3625.07003276092
"Yes","Yes",1e+05,76016,660163.519829037
"No","No",0,104503,3245.09850866112
"No","Yes",1e+05,199542,399070.59994347
"Yes","No",0,34663,173307.734410422
"Yes","Yes",0,98670,986695.771976928
"Yes","Yes",1e+05,36478,264788.299061322
"Yes","Yes",1e+05,136746,1267465.19400593
"Yes","Yes",1e+05,103941,939414.059811239
"Yes","No",1e+05,39023,195111.821320207
"No","Yes",1e+05,156082,312155.018894176
"No","Yes",0,153482,306968.883130485
"No","No",1e+05,154716,3928.23225427246
"Yes","No",0,42160,210787.804308637
"No","No",0,170354,4093.19070752773
"No","No",1e+05,130493,3606.6851116117
"Yes","Yes",0,151154,1511536.21800457
"Yes","Yes",0,74930,749302.133937366
"No","No",1e+05,93228,3043.20955092058
"Yes","Yes",0,28759,287575.835325381
"Yes","No",0,173678,868395.618887996
"No","No",0,74341,2712.23191588169
"No","No",0,124168,3527.53451658086
"Yes","No",1e+05,39420,197101.740449487
"No","No",1e+05,45376,2140.26877985528
"No","No",1e+05,166851,4069.13623589497
"No","Yes",1e+05,50160,100305.073889688
"No","Yes",1e+05,48437,96851.4730571592
"No","Yes",0,50630,101253.255358501
"Yes","Yes",0,89328,893276.345366622
"No","Yes",0,113343,226691.192631719
"No","No",1e+05,88260,2980.83729280441
"No","Yes",1e+05,142919,285827.674050626
"Yes","Yes",1e+05,173225,1632239.89454799
"No","Yes",0,63872,127734.730741556
"No","Yes",1e+05,176278,352559.19235113
"Yes","No",0,28325,141624.013175184
"No","No",1e+05,138327,3737.42479290017
"No","No",0,167693,4090.62690195351
"No","Yes",1e+05,45480,90951.1885153981
"No","Yes",0,44816,89623.6218657487
"No","Yes",0,43271,86552.5034808697
"No","Yes",1e+05,93446,186888.003871545
"Yes","No",1e+05,73576,367880.660090345
"Yes","Yes",0,112361,1123620.5931218
"Yes","Yes",1e+05,92367,823664.399779186
"Yes","No",1e+05,153132,765654.472739677
"Yes","No",1e+05,172986,864933.563324959
"Yes","Yes",1e+05,72770,627711.548838749
"Yes","No",0,150036,750164.581622508
"No","No",0,148224,3854.05604772078
"Yes","Yes",0,184775,1847735.21131774
"No","No",0,96238,3118.62901879419
"No","Yes",1e+05,98359,196721.647073658
"Yes","Yes",0,163340,1633393.48775486
"Yes","Yes",1e+05,195820,1858221.31769536
"Yes","No",1e+05,177454,887264.286110799
"Yes","Yes",0,100927,1009269.85150749
"No","No",0,38965,1967.95635439853
"Yes","No",1e+05,75636,378171.921717243
"Yes","No",0,105055,525272.952938374
"No","Yes",0,68466,136934.794141213
"Yes","No",0,36877,184389.842006772
"No","No",0,35288,1874.28813632025
"No","Yes",0,136315,272638.452526835
"No","Yes",1e+05,101263,202521.810105637
"Yes","Yes",0,154953,1549523.19715155
"Yes","Yes",0,109429,1094288.39391463
"Yes","No",0,124800,623993.788797945
"Yes","No",0,101393,506959.71811204
"No","No",0,74115,2719.21101047153
"No","No",1e+05,169272,4117.72598872899
"No","Yes",1e+05,102307,204616.183283035
"No","Yes",1e+05,140413,280828.442529142
"No","No",0,199756,4456.18480441861
"Yes","Yes",1e+05,192957,1829560.57419823
"No","Yes",0,144959,289903.53712003
"Yes","No",0,27841,139200.749621991
"Yes","No",0,165804,829022.862231977
"No","Yes",0,79165,158319.91326835
"No","No",0,180542,4227.63288001586
"Yes","No",1e+05,153413,767066.596806258
"Yes","Yes",0,52759,527589.373802551
"Yes","Yes",0,197918,1979164.89303539
"No","Yes",1e+05,42691,85377.4184729097
"Yes","Yes",1e+05,144983,1349842.86784848
"Yes","No",0,142190,710942.642303354
"Yes","No",1e+05,42813,214070.038274544
"No","No",0,123504,3519.74415056344
"Yes","Yes",1e+05,42190,321893.480195699
"No","Yes",1e+05,27300,54592.7081368561
"No","No",1e+05,163067,4049.84708244315
"Yes","No",1e+05,31083,155420.92357739
"No","No",1e+05,43725,2090.32454191462
"No","Yes",1e+05,197572,395140.396953976
"No","No",1e+05,77632,2795.6325335027
"Yes","Yes",0,91633,916314.851189565
"No","Yes",0,110382,220756.959167505
"No","No",0,141425,3781.51582684429
"No","Yes",0,49079,98168.1921090648
"Yes","No",1e+05,77809,389048.224527968
"Yes","Yes",0,47636,476363.94894914
"Yes","No",1e+05,21160,105806.974231072
"No","Yes",0,125060,250131.106065289
"No","Yes",0,184838,369668.951598576
"No","Yes",1e+05,128322,256647.927270915
"Yes","No",1e+05,51064,255313.585771263
"No","No",1e+05,104104,3243.38451324814
"No","No",1e+05,71264,2668.56778837907
"Yes","Yes",1e+05,141262,1312622.78168169
"Yes","Yes",1e+05,181092,1710919.69517764
"Yes","Yes",1e+05,49617,396164.081819479
"Yes","Yes",0,143250,1432504.86286783
"Yes","No",0,197472,987365.33685636
"No","No",0,189319,4350.21531115387
"No","Yes",1e+05,53256,106523.571151196
"No","Yes",0,154518,309030.859339505
"Yes","No",1e+05,61912,309560.247242744
"No","No",0,144835,3804.15537155321
"No","Yes",1e+05,51447,102893.879148706
"Yes","No",1e+05,69069,345338.360591832
"Yes","Yes",0,32548,325494.392257165
"Yes","No",0,58296,291472.645168828
"Yes","Yes",1e+05,165312,1553116.37161231
"No","No",1e+05,193516,4404.26580182714
"Yes","Yes",0,140700,1407001.9460584
"Yes","No",0,73002,365006.161596862
"Yes","No",0,66211,331052.08689572
"No","Yes",0,188042,376081.474422682
"No","No",0,95299,3080.50494736832
"No","No",0,83208,2876.58906978914
"Yes","Yes",1e+05,129082,1190817.5619882
"No","No",0,74509,2736.97149330035
"Yes","No",1e+05,121365,606823.787291798
"No","No",1e+05,129575,3605.8237089331
"No","No",0,144406,3817.51917197841
"No","No",1e+05,107700,3279.94637634712
"No","No",1e+05,45215,2120.26511997395
"No","No",1e+05,64007,2532.65702138052
"Yes","No",1e+05,196779,983900.65467958
"No","No",1e+05,142965,3794.12279090129
"Yes","Yes",0,166961,1669626.15372449
"No","Yes",1e+05,40961,81919.9577086817
"No","No",1e+05,63652,2530.94472417646
"No","Yes",0,68979,137957.572195805
"Yes","No",0,130066,650341.38730283
"No","Yes",0,101803,203597.939709934
"No","Yes",1e+05,164403,328812.293552644
"No","Yes",1e+05,20109,40222.8489262255
"No","Yes",0,101503,203008.703042644
"No","No",0,80252,2839.50278932796
"No","No",1e+05,35030,1873.15407463351
"Yes","No",1e+05,102678,513391.289831209
"No","Yes",0,125006,250008.725296199
"No","Yes",0,86629,173280.630288261
"No","No",0,104447,3228.55125915822
"No","No",0,98205,3127.75948107348
"No","Yes",1e+05,159988,319976.921443074
"No","No",0,137960,3700.27672079727
"Yes","Yes",0,88660,886585.526854391
"No","No",1e+05,144127,3811.51850867976
"Yes","No",0,87643,438211.240480049
"Yes","No",1e+05,105837,529192.81544529
"No","No",0,199355,4451.68377508928
"No","No",0,67316,2591.39912660152
"No","Yes",0,46455,92914.5515505111
"Yes","Yes",1e+05,199243,1892439.87040669
"No","No",0,43052,2065.99339105969
"No","Yes",1e+05,87619,175217.382254903
"No","Yes",0,40778,81567.8070060527
"No","Yes",0,165399,330792.438845352
"Yes","Yes",0,32250,322498.663473394
"No","No",1e+05,137186,3713.58094545832
"No","No",1e+05,49400,2221.62724010019
"No","Yes",0,177911,355832.304331031
"No","Yes",0,47978,95964.5288529768
"Yes","No",1e+05,95755,478779.583481633
"No","No",0,59892,2448.68000964299
"No","No",0,25797,1610.96417872279
"No","No",0,135538,3669.43332155748
"Yes","No",1e+05,42425,212128.158362375
"Yes","Yes",1e+05,42666,326671.403243427
"Yes","Yes",0,169259,1692585.1171029
"Yes","No",0,150556,752790.733709052
"No","Yes",1e+05,82858,165703.351906715
"Yes","No",1e+05,127726,638632.803770369
"No","Yes",0,78535,157067.930251342
"No","Yes",1e+05,190429,380833.255375
"No","No",0,68211,2599.21764178168
"Yes","Yes",0,62575,625750.670239003
"Yes","No",0,189839,949181.422377155
"No","Yes",1e+05,127946,255906.679382688
"No","No",0,53633,2314.25081737339
"Yes","No",0,112721,563590.439626146
"No","Yes",1e+05,56425,112840.876485942
"No","No",0,96575,3118.92695673441
"No","Yes",0,65071,130156.816757582
"Yes","Yes",1e+05,184814,1748151.25719564
"No","Yes",1e+05,169280,338548.482350847
"Yes","No",0,92657,463291.969635196
"Yes","Yes",1e+05,29100,190999.242257651
"No","Yes",0,74244,148500.256306566
"No","Yes",1e+05,112488,224981.04128818
"No","Yes",1e+05,25091,50189.1151405104
"No","No",0,59294,2437.81091616551
"Yes","Yes",1e+05,26757,167579.620379818
"No","Yes",0,84290,168588.530191559
"No","No",0,53097,2325.5214920628
"No","Yes",0,180382,360764.308749536
"Yes","No",1e+05,110572,552866.094155757
"No","No",1e+05,64990,2544.94533895226
"No","No",1e+05,115806,3390.72625578992
"Yes","Yes",0,80402,804036.491550204
"Yes","No",1e+05,119606,598001.95041022
"Yes","No",1e+05,59148,295733.515042333
"No","Yes",0,57366,114720.352887669
"Yes","Yes",0,190112,1901138.29113569
"Yes","No",1e+05,31651,158243.347885081
"Yes","Yes",1e+05,76551,665503.996297001
"Yes","Yes",1e+05,44616,346155.747358518
"No","No",1e+05,50325,2234.54534830682
"No","No",1e+05,38577,1962.66821291101
"No","No",0,83399,2897.17869070312
"Yes","No",0,42856,214296.459525784
"No","No",0,20121,1428.66119633607
"Yes","No",0,83392,416976.221748653
"Yes","No",0,40663,203323.524551463
"Yes","Yes",1e+05,89213,792138.685413551
"Yes","Yes",0,138722,1387219.51179487
"No","Yes",0,21650,43290.9414130463
"Yes","No",1e+05,123132,615649.739210655
"Yes","No",1e+05,92030,460150.204951573
"No","No",1e+05,188476,4345.09376389332
"Yes","Yes",1e+05,112124,1021252.32664509
"Yes","No",0,169363,846811.084174762
"Yes","Yes",0,62580,625800.041441249
"Yes","No",1e+05,199226,996132.998567851
"Yes","No",0,198155,990784.758166382
"No","Yes",0,78487,156985.619310928
"Yes","Yes",0,54634,546342.233766429
"No","No",0,60316,2496.28495860627
"No","Yes",0,125099,250200.226703746
"No","Yes",0,139882,279774.563357489
"No","No",0,95362,3101.15002909752
"Yes","No",0,78331,391672.415641829
"Yes","Yes",1e+05,87908,779079.371132062
"No","Yes",1e+05,163300,326609.685327187
"No","No",0,46334,2156.63211357488
"Yes","No",0,41205,206020.857819105
"Yes","No",0,63173,315862.677703467
"No","No",1e+05,64415,2525.68744388508
"Yes","Yes",1e+05,85845,758475.406940596
"Yes","No",0,182028,910138.154879507
"No","Yes",0,152700,305386.942665336
"Yes","No",0,79565,397820.557986992
"No","No",1e+05,39683,1991.5377421373
"No","No",0,160200,4005.99147827067
"No","Yes",0,146663,293331.933529551
"Yes","Yes",1e+05,113999,1039978.65035703
"No","Yes",0,126392,252776.074695803
"No","Yes",0,117115,234240.978347338
"Yes","Yes",1e+05,191997,1819966.63211073
"No","No",1e+05,157946,3957.97850121841
"Yes","Yes",1e+05,129467,1194660.93540532
"Yes","Yes",1e+05,115781,1057797.72593186
"Yes","No",1e+05,95698,478476.943952804
"No","Yes",0,43498,86989.812682047
"Yes","No",1e+05,158232,791165.09175984
"Yes","No",0,52669,263341.546152087
"Yes","Yes",1e+05,68167,581674.246162492
"Yes","No",1e+05,140634,703161.591021401
"Yes","No",1e+05,136355,681783.186660403
"No","No",0,174706,4172.83173440385
"Yes","No",0,192903,964518.752496961
"No","Yes",1e+05,27379,54746.1316748053
"Yes","No",1e+05,44809,224050.228634885
"Yes","No",1e+05,114609,573050.748904503
"No","Yes",1e+05,182835,365678.203359689
"Yes","No",0,109157,545774.181807594
"Yes","Yes",1e+05,60243,502418.670285117
"No","Yes",0,157822,315631.086351691
"Yes","Yes",1e+05,31742,217435.509097208
"Yes","No",0,127879,639399.217864665
"No","Yes",0,138874,277738.037542779
"Yes","Yes",1e+05,173036,1630349.53460218
"Yes","Yes",0,66034,660351.132852628
"Yes","Yes",1e+05,42011,320110.334422687
"No","Yes",0,61862,123741.853046738
"Yes","Yes",1e+05,92039,820406.441001922
"Yes","No",1e+05,48031,240148.921197806
"No","Yes",1e+05,20625,41252.205719066
"Yes","No",1e+05,133067,665344.332083416
"Yes","Yes",0,52959,529579.614594898
"Yes","Yes",1e+05,142010,1320093.06435133
"Yes","Yes",1e+05,20216,102142.547651007
"Yes","Yes",0,37712,377127.343602212
"Yes","No",1e+05,44950,224756.861034924
"Yes","Yes",1e+05,80705,707056.415455584
"Yes","No",0,91043,455221.463662084
"Yes","No",0,145261,726293.826463401
"Yes","No",0,171918,859577.211507743
"No","Yes",0,54019,108054.792879358
"Yes","No",1e+05,123129,615638.873265157
"Yes","No",0,50034,250164.303741047
"No","Yes",1e+05,154847,309675.71707073
"Yes","No",1e+05,116848,584245.482995943
"Yes","Yes",1e+05,74832,648331.111603729
"No","Yes",0,192471,384949.309474523
"No","No",0,38124,1948.8254233869
"Yes","Yes",1e+05,198394,1883953.73961004
"No","Yes",0,96438,192876.328236471
"No","No",1e+05,195708,4400.0532926347
"Yes","No",1e+05,153260,766292.967565191
"Yes","Yes",0,194422,1944234.815129
"No","No",0,40488,2000.33223052243
"No","No",1e+05,147089,3832.61437884708
"No","No",0,105263,3231.68951257403
"No","No",0,66331,2579.16558412147
"No","Yes",1e+05,113733,227461.754643292
"Yes","No",1e+05,129039,645215.426922074
"No","No",0,117468,3440.41146117015
"No","Yes",1e+05,120506,241006.098063686
"No","Yes",1e+05,159294,318595.861260511
"No","No",1e+05,145950,3810.53253519557
"No","Yes",0,30211,60422.4207271607
"No","Yes",0,144682,289346.747723722
"Yes","No",1e+05,105253,526251.877279078
"Yes","No",1e+05,79761,398779.345402381
"No","No",0,159907,3993.16518157143
"No","Yes",0,74451,148900.998030504
"Yes","Yes",0,76819,768174.956530463
"Yes","No",0,109884,549430.289773987
"Yes","No",1e+05,48322,241603.884385294
"No","No",1e+05,114870,3378.6311940295
"Yes","No",1e+05,146028,730134.820499846
"No","Yes",1e+05,136733,273457.451259949
"No","Yes",0,80524,161040.584018217
"Yes","Yes",0,113586,1135858.07797247
"No","Yes",1e+05,180319,360644.652433562
"Yes","Yes",0,74029,740286.173608966
"No","No",1e+05,123564,3519.63452631729
"No","No",0,153882,3922.63311886602
"No","No",1e+05,113354,3362.77718387696
"Yes","Yes",1e+05,70659,606590.039652964
"Yes","Yes",0,42126,421266.475001045
"Yes","No",1e+05,100449,502263.830270431
"No","Yes",0,71808,143608.283876919
"Yes","No",1e+05,52067,260327.146124645
"No","No",0,35060,1867.68592594343
"Yes","No",1e+05,131102,655511.065541439
"No","Yes",0,82303,164594.444162151
"No","No",0,20108,1421.915452307
"Yes","No",0,152127,760631.778078232
"No","No",1e+05,198307,4465.7052028622
"Yes","Yes",1e+05,41182,311833.457085811
"No","No",0,160978,4015.47243703071
"No","Yes",1e+05,145436,290880.911834721
"Yes","Yes",1e+05,53966,439691.540744597
"No","No",0,87302,2955.95011747714
"Yes","No",0,197525,987627.124184306
"No","No",0,100288,3151.6345493272
"Yes","Yes",0,167313,1673149.67046589
"No","No",0,128333,3574.92756989357
"Yes","No",0,150296,751471.057761904
"No","No",0,114889,3384.77248038166
"No","No",0,35404,1884.00836508328
"No","Yes",0,110971,221958.030539643
"Yes","Yes",1e+05,62713,527117.677321059
"Yes","No",1e+05,167934,839659.060354967
"No","Yes",1e+05,126608,253207.514440438
"No","Yes",0,192925,385856.536072338
"No","No",0,129462,3584.02600309057
"Yes","No",1e+05,61166,305820.293135345
"Yes","No",1e+05,141118,705569.356931418
"No","Yes",1e+05,189046,378089.57558884
"No","No",0,121339,3500.28056566074
"No","Yes",0,68659,137317.156479723
"No","Yes",1e+05,91254,182498.598404301
"Yes","Yes",0,64027,640266.480709739
"Yes","Yes",1e+05,176536,1665383.54420332
"No","No",1e+05,190154,4380.36931509815
"Yes","Yes",1e+05,179741,1697405.06235559
"No","Yes",1e+05,185910,371835.969521972
"No","No",0,61062,2464.14359633148
"Yes","Yes",0,107351,1073512.95328023
"No","Yes",1e+05,118922,237827.775492018
"Yes","No",1e+05,34332,171661.923038274
"Yes","Yes",0,158493,1584935.77559714
"No","Yes",1e+05,91093,182197.583300048
"No","Yes",0,102886,205780.68758791
"Yes","No",1e+05,189866,949328.792980525
"No","No",1e+05,185657,4318.94884220144
"Yes","Yes",0,126642,1266427.41305221
"No","No",1e+05,55893,2365.06444598405
"No","No",0,152861,3892.44815913189
"No","Yes",1e+05,69981,139949.874025185
"Yes","Yes",0,191234,1912336.14993214
"Yes","Yes",1e+05,101020,910195.299373158
"No","Yes",0,28262,56517.4500080356
"No","No",0,139929,3754.9511496374
"Yes","Yes",0,68828,688277.752164079
"No","No",0,23312,1529.58579716617
"No","Yes",0,186706,373423.963178522
"No","No",0,71393,2685.38823357186
"Yes","No",1e+05,123376,616868.079943545
"Yes","Yes",0,160111,1601121.05617129
"No","No",1e+05,46195,2160.96202231275
"No","Yes",1e+05,182985,365952.887401028
"No","No",1e+05,179117,4239.54231949668
"No","Yes",0,115931,231860.703346473
"No","Yes",1e+05,149564,299131.823486269
"Yes","No",0,118013,590073.386742704
"No","Yes",0,184339,368673.281421667
"No","Yes",0,97029,194054.787253966
